com.samsung.health.hrv,6302031,1
create_sh_ver,start_time,custom,binning_data,modify_sh_ver,update_time,create_time,time_offset,deviceuuid,comment,pkg_name,end_time,datauuid
62900571,2025-02-03 22:30:00.000,,4ed219be-b6bd-4bcf-89ef-4cac18f1fb8f.binning_data.json,62900571,2025-02-03 23:15:00.231,2025-02-03 23:15:00.231,UTC+0530,tFCCLQvz7k,,com.sec.android.app.shealth,2025-02-03 23:15:00.176,4ed219be-b6bd-4bcf-89ef-4cac18f1fb8f,
62900571,2025-02-03 23:30:00.000,,0b826279-aa9c-4778-a5b6-98d1d6e65399.binning_data.json,62900571,2025-02-04 00:15:00.579,2025-02-04 00:15:00.579,UTC+0530,tFCCLQvz7k,,com.sec.android.app.shealth,2025-02-04 00:15:00.523,0b826279-aa9c-4778-a5b6-98d1d6e65399,
62900571,2025-02-04 00:30:00.000,,9706bf84-c738-4f59-83f1-304c05bbafc1.binning_data.json,62900571,2025-02-04 01:15:00.403,2025-02-04 01:15:00.403,UTC+0530,tFCCLQvz7k,,com.sec.android.app.shealth,2025-02-04 01:15:00.345,9706bf84-c738-4f59-83f1-304c05bbafc1,
62900571,2025-02-04 01:30:00.000,,f1e389cf-930b-4970-a2fd-c5278af1d9ad.binning_data.json,62900571,2025-02-04 02:15:00.602,2025-02-04 02:15:00.602,UTC+0530,tFCCLQvz7k,,com.sec.android.app.shealth,2025-02-04 02:15:00.563,f1e389cf-930b-4970-a2fd-c5278af1d9ad,
62900571,2025-02-04 02:30:00.000,,07066548-320a-4883-b850-fb98bc0d7780.binning_data.json,62900571,2025-02-04 03:14:25.284,2025-02-04 03:14:25.284,UTC+0530,tFCCLQvz7k,,com.sec.android.app.shealth,2025-02-04 03:14:25.237,07066548-320a-4883-b850-fb98bc0d7780,
62900571,2025-02-04 03:30:00.000,,1c3f5d0d-9c38-4c5c-a485-df6d4cae6ad9.binning_data.json,62900571,2025-02-04 03:46:37.279,2025-02-04 03:46:37.279,UTC+0530,tFCCLQvz7k,,com.sec.android.app.shealth,2025-02-04 03:46:34.720,1c3f5d0d-9c38-4c5c-a485-df6d4cae6ad9,
62900571,2025-02-04 19:30:00.000,,cbfbf23b-36e5-4ba6-9ea2-f50a188a5256.binning_data.json,62900571,2025-02-04 20:15:01.218,2025-02-04 20:15:01.218,UTC+0530,tFCCLQvz7k,,com.sec.android.app.shealth,2025-02-04 20:15:01.127,cbfbf23b-36e5-4ba6-9ea2-f50a188a5256,
62900571,2025-02-04 20:30:00.000,,c50f5415-f050-4460-939f-5d9accdd4701.binning_data.json,62900571,2025-02-04 21:06:46.331,2025-02-04 21:06:46.331,UTC+0530,tFCCLQvz7k,,com.sec.android.app.shealth,2025-02-04 21:06:46.282,c50f5415-f050-4460-939f-5d9accdd4701,
62900571,2025-02-04 21:30:00.000,,6b0380ac-d3cd-4fa1-9347-63ee5f6151fd.binning_data.json,62900571,2025-02-04 22:15:00.180,2025-02-04 22:15:00.180,UTC+0530,tFCCLQvz7k,,com.sec.android.app.shealth,2025-02-04 22:15:00.149,6b0380ac-d3cd-4fa1-9347-63ee5f6151fd,
62900571,2025-02-04 22:30:00.000,,f78d40c1-f5a6-40dd-8220-6e5570fe7fa1.binning_data.json,62900571,2025-02-04 23:15:01.162,2025-02-04 23:15:01.162,UTC+0530,tFCCLQvz7k,,com.sec.android.app.shealth,2025-02-04 23:15:01.119,f78d40c1-f5a6-40dd-8220-6e5570fe7fa1,
62900571,2025-02-04 23:30:00.000,,81ebcee8-c307-4d36-a142-2fa7bda820a1.binning_data.json,62900571,2025-02-05 00:10:53.229,2025-02-05 00:10:53.229,UTC+0530,tFCCLQvz7k,,com.sec.android.app.shealth,2025-02-05 00:10:53.156,81ebcee8-c307-4d36-a142-2fa7bda820a1,
62900571,2025-02-05 00:30:00.000,,bd31acc4-b0ab-4182-85ea-1d01476bcc14.binning_data.json,62900571,2025-02-05 01:14:06.494,2025-02-05 01:14:06.494,UTC+0530,tFCCLQvz7k,,com.sec.android.app.shealth,2025-02-05 01:14:06.444,bd31acc4-b0ab-4182-85ea-1d01476bcc14,
62900571,2025-02-05 01:30:00.000,,15f5e214-0e7b-4614-be1e-985f9202d17b.binning_data.json,62900571,2025-02-05 02:20:45.053,2025-02-05 02:05:54.445,UTC+0530,tFCCLQvz7k,,com.sec.android.app.shealth,2025-02-05 02:20:40.831,15f5e214-0e7b-4614-be1e-985f9202d17b,
62800471,2024-12-09 10:30:00.000,,ecb815ab-afb2-4d31-b86f-24eff6d523a8.binning_data.json,62800471,2024-12-09 11:18:16.962,2024-12-09 11:06:59.341,UTC+0530,tFCCLQvz7k,,com.sec.android.app.shealth,2024-12-09 11:18:16.905,ecb815ab-afb2-4d31-b86f-24eff6d523a8,
62800471,2024-12-09 21:30:00.000,,6f41b35e-5446-46a4-8d6b-3915b4535530.binning_data.json,62800471,2024-12-09 22:10:16.352,2024-12-09 22:10:16.352,UTC+0530,tFCCLQvz7k,,com.sec.android.app.shealth,2024-12-09 22:10:16.331,6f41b35e-5446-46a4-8d6b-3915b4535530,
62800471,2024-12-09 22:30:00.000,,2cd36196-ccee-40de-a336-c9339428e765.binning_data.json,62800471,2024-12-09 23:15:52.100,2024-12-09 23:15:52.100,UTC+0530,tFCCLQvz7k,,com.sec.android.app.shealth,2024-12-09 23:15:52.036,2cd36196-ccee-40de-a336-c9339428e765,
62800471,2024-12-09 23:30:00.000,,6ab69cff-60f7-46f9-a6ee-d7541a13a241.binning_data.json,62800471,2024-12-10 00:18:02.223,2024-12-10 00:18:02.223,UTC+0530,tFCCLQvz7k,,com.sec.android.app.shealth,2024-12-10 00:18:02.191,6ab69cff-60f7-46f9-a6ee-d7541a13a241,
62800471,2024-12-10 00:30:00.000,,15b8c7c3-1a45-4a68-b527-9d74e8c6b4af.binning_data.json,62800471,2024-12-10 01:08:58.504,2024-12-10 01:08:58.504,UTC+0530,tFCCLQvz7k,,com.sec.android.app.shealth,2024-12-10 01:08:58.472,15b8c7c3-1a45-4a68-b527-9d74e8c6b4af,
62800471,2024-12-10 01:30:00.000,,959d2437-2f8d-4a7d-b7fc-eaceb17e7484.binning_data.json,62800471,2024-12-10 02:15:08.366,2024-12-10 02:15:08.366,UTC+0530,tFCCLQvz7k,,com.sec.android.app.shealth,2024-12-10 02:15:08.324,959d2437-2f8d-4a7d-b7fc-eaceb17e7484,
62800471,2024-12-09 20:30:00.000,,8bd744ad-f24c-4a89-b7a9-cee66a5a992f.binning_data.json,62800471,2024-12-09 21:17:01.348,2024-12-09 21:17:01.348,UTC+0530,tFCCLQvz7k,,com.sec.android.app.shealth,2024-12-09 21:17:01.118,8bd744ad-f24c-4a89-b7a9-cee66a5a992f,
62800471,2024-12-10 02:30:00.000,,d813dc4d-4b1e-4c1d-bbab-c62000cc7240.binning_data.json,62800471,2024-12-10 03:15:01.214,2024-12-10 03:15:01.214,UTC+0530,tFCCLQvz7k,,com.sec.android.app.shealth,2024-12-10 03:14:28.248,d813dc4d-4b1e-4c1d-bbab-c62000cc7240,
62800471,2024-12-10 03:30:00.000,,edc4aeff-dd0a-47cc-89ba-007b641d5b3c.binning_data.json,62800471,2024-12-10 03:44:19.152,2024-12-10 03:44:19.152,UTC+0530,tFCCLQvz7k,,com.sec.android.app.shealth,2024-12-10 03:44:15.565,edc4aeff-dd0a-47cc-89ba-007b641d5b3c,
62800471,2024-12-11 21:30:00.000,,9e7f1ed5-9c92-4384-a85b-03b7d20dd6fc.binning_data.json,62800471,2024-12-11 22:14:59.408,2024-12-11 22:14:59.408,UTC+0530,tFCCLQvz7k,,com.sec.android.app.shealth,2024-12-11 22:14:59.375,9e7f1ed5-9c92-4384-a85b-03b7d20dd6fc,
62800471,2024-12-11 22:30:00.000,,624734cf-5970-40ea-a6b5-5475c0d0d524.binning_data.json,62800471,2024-12-11 23:17:40.183,2024-12-11 23:17:40.183,UTC+0530,tFCCLQvz7k,,com.sec.android.app.shealth,2024-12-11 23:17:40.112,624734cf-5970-40ea-a6b5-5475c0d0d524,
62800471,2024-12-11 23:30:00.000,,4c011807-80c8-4b04-ab10-415083699629.binning_data.json,62800471,2024-12-12 00:14:59.358,2024-12-12 00:14:59.358,UTC+0530,tFCCLQvz7k,,com.sec.android.app.shealth,2024-12-12 00:14:59.324,4c011807-80c8-4b04-ab10-415083699629,
62800471,2024-12-12 00:30:00.000,,41a83d14-1dbf-4dec-978d-8626e8bd9ea0.binning_data.json,62800471,2024-12-12 01:15:06.260,2024-12-12 01:15:06.260,UTC+0530,tFCCLQvz7k,,com.sec.android.app.shealth,2024-12-12 01:15:06.230,41a83d14-1dbf-4dec-978d-8626e8bd9ea0,
62800471,2024-12-12 01:30:00.000,,11e2847c-2db7-4b6a-91af-5861f514afd0.binning_data.json,62800471,2024-12-12 02:12:45.806,2024-12-12 02:12:45.806,UTC+0530,tFCCLQvz7k,,com.sec.android.app.shealth,2024-12-12 02:12:45.635,11e2847c-2db7-4b6a-91af-5861f514afd0,
62800471,2024-12-11 18:30:00.000,,7d5d7e7e-fd7e-4016-8b3a-89737411362e.binning_data.json,62800471,2024-12-11 19:05:11.824,2024-12-11 19:05:11.824,UTC+0530,tFCCLQvz7k,,com.sec.android.app.shealth,2024-12-11 19:05:11.789,7d5d7e7e-fd7e-4016-8b3a-89737411362e,
62800471,2024-12-12 03:30:00.000,,7c082eac-41a5-4a07-a881-884854cc1938.binning_data.json,62800471,2024-12-12 03:48:41.696,2024-12-12 03:48:41.696,UTC+0530,tFCCLQvz7k,,com.sec.android.app.shealth,2024-12-12 03:48:41.568,7c082eac-41a5-4a07-a881-884854cc1938,
62800471,2024-12-11 19:30:00.000,,8f9d1df9-d6ab-49c6-9006-bd7cbb0ae4ec.binning_data.json,62800471,2024-12-11 20:14:59.514,2024-12-11 20:14:59.514,UTC+0530,tFCCLQvz7k,,com.sec.android.app.shealth,2024-12-11 20:14:59.481,8f9d1df9-d6ab-49c6-9006-bd7cbb0ae4ec,
62800471,2024-12-11 20:30:00.000,,b4f4658a-6c0d-4da0-b935-bd0c6c009a7f.binning_data.json,62800471,2024-12-11 21:16:58.030,2024-12-11 21:16:58.030,UTC+0530,tFCCLQvz7k,,com.sec.android.app.shealth,2024-12-11 21:15:00.507,b4f4658a-6c0d-4da0-b935-bd0c6c009a7f,
62800471,2024-12-12 02:30:00.000,,16f037de-5d4f-4fa6-a588-9b5848da6107.binning_data.json,62800471,2024-12-12 03:12:30.395,2024-12-12 03:12:30.395,UTC+0530,tFCCLQvz7k,,com.sec.android.app.shealth,2024-12-12 03:12:30.247,16f037de-5d4f-4fa6-a588-9b5848da6107,
62800471,2024-12-12 22:30:00.000,,52817a5d-a344-4f79-929b-72fc361c2ed3.binning_data.json,62800471,2024-12-12 23:08:40.751,2024-12-12 23:08:40.751,UTC+0530,tFCCLQvz7k,,com.sec.android.app.shealth,2024-12-12 23:08:40.720,52817a5d-a344-4f79-929b-72fc361c2ed3,
62800471,2024-12-12 21:30:00.000,,dbbe978a-06ea-45c8-8e91-23e4e5dfac12.binning_data.json,62800471,2024-12-12 22:16:02.305,2024-12-12 22:16:02.305,UTC+0530,tFCCLQvz7k,,com.sec.android.app.shealth,2024-12-12 22:16:02.242,dbbe978a-06ea-45c8-8e91-23e4e5dfac12,
62800471,2024-12-12 23:30:00.000,,af6a53ef-00db-467a-94cd-38515ee2fe5e.binning_data.json,62800471,2024-12-13 00:18:47.313,2024-12-13 00:05:18.781,UTC+0530,tFCCLQvz7k,,com.sec.android.app.shealth,2024-12-13 00:18:47.014,af6a53ef-00db-467a-94cd-38515ee2fe5e,
62800471,2024-12-13 14:30:00.000,,39e29207-b1fd-46d9-a3cd-a8303a6807a1.binning_data.json,62800471,2024-12-13 15:22:43.060,2024-12-13 15:13:47.609,UTC+0530,tFCCLQvz7k,,com.sec.android.app.shealth,2024-12-13 15:22:42.551,39e29207-b1fd-46d9-a3cd-a8303a6807a1,
62800471,2024-12-13 21:30:00.000,,398d657a-c39b-4d16-adbd-b020b6b446aa.binning_data.json,62800471,2024-12-13 22:17:40.239,2024-12-13 22:17:40.239,UTC+0530,tFCCLQvz7k,,com.sec.android.app.shealth,2024-12-13 22:17:40.195,398d657a-c39b-4d16-adbd-b020b6b446aa,
62800471,2024-12-13 22:30:00.000,,bcd202df-806d-4f29-8495-293e2026ab23.binning_data.json,62800471,2024-12-13 23:15:29.388,2024-12-13 23:15:29.388,UTC+0530,tFCCLQvz7k,,com.sec.android.app.shealth,2024-12-13 23:15:29.353,bcd202df-806d-4f29-8495-293e2026ab23,
62800471,2024-12-13 23:30:00.000,,ee85f29a-15f8-4023-85db-caaa8f046a68.binning_data.json,62800471,2024-12-14 00:11:34.598,2024-12-14 00:11:34.598,UTC+0530,tFCCLQvz7k,,com.sec.android.app.shealth,2024-12-14 00:11:34.469,ee85f29a-15f8-4023-85db-caaa8f046a68,
62800471,2024-12-14 00:30:00.000,,a6193b47-570c-4999-b91a-f8298338bbd2.binning_data.json,62800471,2024-12-14 01:15:15.242,2024-12-14 01:15:15.242,UTC+0530,tFCCLQvz7k,,com.sec.android.app.shealth,2024-12-14 01:15:15.211,a6193b47-570c-4999-b91a-f8298338bbd2,
62800471,2024-12-14 01:30:00.000,,a2ffd6d7-d68f-47ad-bc85-4d581f121122.binning_data.json,62800471,2024-12-14 02:07:55.160,2024-12-14 02:07:55.160,UTC+0530,tFCCLQvz7k,,com.sec.android.app.shealth,2024-12-14 02:07:55.089,a2ffd6d7-d68f-47ad-bc85-4d581f121122,
62800471,2024-12-14 02:30:00.000,,41a8c14d-c03e-44d6-8651-0a9cb5a21c6e.binning_data.json,62800471,2024-12-14 03:07:30.148,2024-12-14 03:07:30.148,UTC+0530,tFCCLQvz7k,,com.sec.android.app.shealth,2024-12-14 03:07:30.045,41a8c14d-c03e-44d6-8651-0a9cb5a21c6e,
62800471,2024-12-14 03:30:00.000,,cbb757d6-8153-45d2-8134-f0559ea88379.binning_data.json,62800471,2024-12-14 04:16:37.513,2024-12-14 04:08:05.671,UTC+0530,tFCCLQvz7k,,com.sec.android.app.shealth,2024-12-14 04:16:35.172,cbb757d6-8153-45d2-8134-f0559ea88379,
62800471,2024-12-14 19:30:00.000,,ab90c49c-5773-47cf-9887-c57dd583c237.binning_data.json,62800471,2024-12-14 20:05:49.501,2024-12-14 20:05:49.501,UTC+0530,tFCCLQvz7k,,com.sec.android.app.shealth,2024-12-14 20:05:49.481,ab90c49c-5773-47cf-9887-c57dd583c237,
62800471,2024-12-14 20:30:00.000,,66c4142b-4de7-469a-9c54-a34bdf752d03.binning_data.json,62800471,2024-12-14 21:16:56.171,2024-12-14 21:16:56.171,UTC+0530,tFCCLQvz7k,,com.sec.android.app.shealth,2024-12-14 21:16:56.128,66c4142b-4de7-469a-9c54-a34bdf752d03,
62800471,2024-12-14 21:30:00.000,,e4cdce4e-f614-48ae-bc27-37484d6e668c.binning_data.json,62800471,2024-12-14 22:15:04.202,2024-12-14 22:15:04.202,UTC+0530,tFCCLQvz7k,,com.sec.android.app.shealth,2024-12-14 22:15:04.149,e4cdce4e-f614-48ae-bc27-37484d6e668c,
62800471,2024-12-14 22:30:00.000,,af453b2a-f8fc-4ed1-9429-017125b7494c.binning_data.json,62800471,2024-12-14 23:16:03.217,2024-12-14 23:16:03.217,UTC+0530,tFCCLQvz7k,,com.sec.android.app.shealth,2024-12-14 23:16:03.162,af453b2a-f8fc-4ed1-9429-017125b7494c,
62800471,2024-12-14 23:30:00.000,,e9290e0f-e5ec-4c18-bc57-06d3469f9e9a.binning_data.json,62800471,2024-12-15 00:17:57.261,2024-12-15 00:17:57.261,UTC+0530,tFCCLQvz7k,,com.sec.android.app.shealth,2024-12-15 00:17:57.227,e9290e0f-e5ec-4c18-bc57-06d3469f9e9a,
62800471,2024-12-15 00:30:00.000,,5adf8d84-3e1b-4f24-9970-cddfbd31decb.binning_data.json,62800471,2024-12-15 01:18:45.337,2024-12-15 01:18:45.337,UTC+0530,tFCCLQvz7k,,com.sec.android.app.shealth,2024-12-15 01:18:45.270,5adf8d84-3e1b-4f24-9970-cddfbd31decb,
62800471,2024-12-15 01:30:00.000,,37cb7be0-ad19-47ba-90ae-da5a94b768b6.binning_data.json,62800471,2024-12-15 02:15:00.535,2024-12-15 02:15:00.535,UTC+0530,tFCCLQvz7k,,com.sec.android.app.shealth,2024-12-15 02:15:00.310,37cb7be0-ad19-47ba-90ae-da5a94b768b6,
62800471,2024-12-15 02:30:00.000,,a1eee82e-5559-4b42-b861-33d4f34d9d61.binning_data.json,62800471,2024-12-15 03:15:04.352,2024-12-15 03:15:04.352,UTC+0530,tFCCLQvz7k,,com.sec.android.app.shealth,2024-12-15 03:15:04.267,a1eee82e-5559-4b42-b861-33d4f34d9d61,
62800471,2024-12-15 04:30:00.000,,7804d92f-fba8-4460-8109-d5e216e747d0.binning_data.json,62800471,2024-12-15 04:45:05.577,2024-12-15 04:45:05.577,UTC+0530,tFCCLQvz7k,,com.sec.android.app.shealth,2024-12-15 04:45:05.448,7804d92f-fba8-4460-8109-d5e216e747d0,
62800471,2024-12-15 03:30:00.000,,c4787308-e51b-48eb-8cb1-b532135495bd.binning_data.json,62800471,2024-12-15 04:14:27.683,2024-12-15 04:14:27.683,UTC+0530,tFCCLQvz7k,,com.sec.android.app.shealth,2024-12-15 04:14:27.648,c4787308-e51b-48eb-8cb1-b532135495bd,
62800471,2024-12-15 20:30:00.000,,4dbc478d-4798-42d7-96b8-25166a91c8d5.binning_data.json,62800471,2024-12-15 21:17:46.208,2024-12-15 21:17:46.208,UTC+0530,tFCCLQvz7k,,com.sec.android.app.shealth,2024-12-15 21:17:46.150,4dbc478d-4798-42d7-96b8-25166a91c8d5,
62800471,2024-12-15 21:30:00.000,,d563eaaf-a09b-43e0-b335-47f6de5f1b39.binning_data.json,62800471,2024-12-15 22:08:38.465,2024-12-15 22:08:38.465,UTC+0530,tFCCLQvz7k,,com.sec.android.app.shealth,2024-12-15 22:08:38.419,d563eaaf-a09b-43e0-b335-47f6de5f1b39,
62800471,2024-12-15 22:30:00.000,,31f3c2c0-f11a-4692-8ea5-71fb984483a3.binning_data.json,62800471,2024-12-15 23:15:00.518,2024-12-15 23:15:00.518,UTC+0530,tFCCLQvz7k,,com.sec.android.app.shealth,2024-12-15 23:15:00.496,31f3c2c0-f11a-4692-8ea5-71fb984483a3,
62800471,2024-12-15 23:30:00.000,,b3707a95-71d2-42f4-961d-cbac926298a3.binning_data.json,62800471,2024-12-16 00:15:31.374,2024-12-16 00:15:31.374,UTC+0530,tFCCLQvz7k,,com.sec.android.app.shealth,2024-12-16 00:15:31.332,b3707a95-71d2-42f4-961d-cbac926298a3,
62800471,2024-12-16 00:30:00.000,,10ba849d-6b51-448e-9c2a-69e3a6f60fde.binning_data.json,62800471,2024-12-16 01:05:55.888,2024-12-16 01:05:55.888,UTC+0530,tFCCLQvz7k,,com.sec.android.app.shealth,2024-12-16 01:05:55.821,10ba849d-6b51-448e-9c2a-69e3a6f60fde,
62800471,2024-12-16 01:30:00.000,,305a182b-2c8b-47fa-8761-654687bda18a.binning_data.json,62800471,2024-12-16 02:24:31.245,2024-12-16 02:24:31.245,UTC+0530,tFCCLQvz7k,,com.sec.android.app.shealth,2024-12-16 02:24:31.151,305a182b-2c8b-47fa-8761-654687bda18a,
62800471,2024-12-16 02:30:00.000,,90d1b0b0-5413-4ff5-9f2a-e6a8b64c8ed1.binning_data.json,62800471,2024-12-16 03:24:23.685,2024-12-16 03:15:00.562,UTC+0530,tFCCLQvz7k,,com.sec.android.app.shealth,2024-12-16 03:24:23.473,90d1b0b0-5413-4ff5-9f2a-e6a8b64c8ed1,
62800471,2024-12-16 21:30:00.000,,d06e8b89-4e60-454d-bfd3-f3c44c679c24.binning_data.json,62800471,2024-12-16 22:15:22.260,2024-12-16 22:15:22.260,UTC+0530,tFCCLQvz7k,,com.sec.android.app.shealth,2024-12-16 22:15:22.200,d06e8b89-4e60-454d-bfd3-f3c44c679c24,
62800471,2024-12-16 22:30:00.000,,c9b2e529-352e-47e8-b5fd-10bf0b498b74.binning_data.json,62800471,2024-12-16 23:15:00.370,2024-12-16 23:15:00.370,UTC+0530,tFCCLQvz7k,,com.sec.android.app.shealth,2024-12-16 23:15:00.324,c9b2e529-352e-47e8-b5fd-10bf0b498b74,
62800471,2024-12-16 23:30:00.000,,8d725da8-4bea-4e68-9152-f410465c2d9e.binning_data.json,62800471,2024-12-17 00:17:06.484,2024-12-17 00:15:46.246,UTC+0530,tFCCLQvz7k,,com.sec.android.app.shealth,2024-12-17 00:17:06.391,8d725da8-4bea-4e68-9152-f410465c2d9e,
62800471,2024-12-16 20:30:00.000,,111a4801-b3ef-4878-8146-8e54ac45468c.binning_data.json,62800471,2024-12-16 21:05:54.087,2024-12-16 21:05:54.087,UTC+0530,tFCCLQvz7k,,com.sec.android.app.shealth,2024-12-16 21:05:54.042,111a4801-b3ef-4878-8146-8e54ac45468c,
62800471,2024-12-17 01:30:00.000,,6acf3a19-4960-4537-8829-ce748a97fc6b.binning_data.json,62800471,2024-12-17 02:15:01.039,2024-12-17 02:15:01.039,UTC+0530,tFCCLQvz7k,,com.sec.android.app.shealth,2024-12-17 02:15:01.004,6acf3a19-4960-4537-8829-ce748a97fc6b,
62800471,2024-12-17 02:30:00.000,,73790e84-8d32-4cbb-8bfd-ace437bf3acc.binning_data.json,62800471,2024-12-17 03:00:12.428,2024-12-17 03:00:12.428,UTC+0530,tFCCLQvz7k,,com.sec.android.app.shealth,2024-12-17 03:00:11.910,73790e84-8d32-4cbb-8bfd-ace437bf3acc,
62800471,2024-12-17 19:30:00.000,,c016554f-9929-4242-8bfe-232eefea0f3b.binning_data.json,62800471,2024-12-17 20:13:49.688,2024-12-17 20:13:49.688,UTC+0530,tFCCLQvz7k,,com.sec.android.app.shealth,2024-12-17 20:13:49.588,c016554f-9929-4242-8bfe-232eefea0f3b,
62800471,2024-12-17 20:30:00.000,,1f5291f4-19a6-4b80-978e-9c4812ab2f95.binning_data.json,62800471,2024-12-17 21:13:16.198,2024-12-17 21:13:16.198,UTC+0530,tFCCLQvz7k,,com.sec.android.app.shealth,2024-12-17 21:13:16.158,1f5291f4-19a6-4b80-978e-9c4812ab2f95,
62800471,2024-12-17 21:30:00.000,,1477e49a-aa42-4f27-a693-d1a33e2e4cba.binning_data.json,62800471,2024-12-17 22:05:16.800,2024-12-17 22:05:16.800,UTC+0530,tFCCLQvz7k,,com.sec.android.app.shealth,2024-12-17 22:05:16.768,1477e49a-aa42-4f27-a693-d1a33e2e4cba,
62800471,2024-12-17 22:30:00.000,,2eaa3323-6a26-483e-b038-70d955015deb.binning_data.json,62800471,2024-12-17 23:18:59.210,2024-12-17 23:18:59.210,UTC+0530,tFCCLQvz7k,,com.sec.android.app.shealth,2024-12-17 23:18:59.142,2eaa3323-6a26-483e-b038-70d955015deb,
62800471,2024-12-17 23:30:00.000,,5dcd0923-208d-4269-8e4d-f08fbf965b3c.binning_data.json,62800471,2024-12-18 00:19:20.030,2024-12-18 00:19:20.030,UTC+0530,tFCCLQvz7k,,com.sec.android.app.shealth,2024-12-18 00:17:51.114,5dcd0923-208d-4269-8e4d-f08fbf965b3c,
62800471,2024-12-18 00:30:00.000,,01c252b3-38fc-4bd6-8e9b-00ceb8af1847.binning_data.json,62800471,2024-12-18 01:10:15.532,2024-12-18 01:10:15.532,UTC+0530,tFCCLQvz7k,,com.sec.android.app.shealth,2024-12-18 01:10:15.512,01c252b3-38fc-4bd6-8e9b-00ceb8af1847,
62800471,2024-12-18 01:30:00.000,,922d75fe-93a9-4d4a-8121-895147a52eaa.binning_data.json,62800471,2024-12-18 02:15:01.319,2024-12-18 02:15:01.319,UTC+0530,tFCCLQvz7k,,com.sec.android.app.shealth,2024-12-18 02:15:01.262,922d75fe-93a9-4d4a-8121-895147a52eaa,
62800471,2024-12-18 02:30:00.000,,c2ad3102-0061-4297-a217-38f12f7139a6.binning_data.json,62800471,2024-12-18 03:29:29.311,2024-12-18 03:15:01.592,UTC+0530,tFCCLQvz7k,,com.sec.android.app.shealth,2024-12-18 03:29:27.546,c2ad3102-0061-4297-a217-38f12f7139a6,
62800471,2024-12-18 21:30:00.000,,fbbed750-e19a-47fd-82d6-38a051cae0ed.binning_data.json,62800471,2024-12-18 22:17:24.358,2024-12-18 22:17:24.358,UTC+0530,tFCCLQvz7k,,com.sec.android.app.shealth,2024-12-18 22:16:54.134,fbbed750-e19a-47fd-82d6-38a051cae0ed,
62800471,2024-12-18 22:30:00.000,,f99be48b-ed22-4d69-9657-5555c76ea561.binning_data.json,62800471,2024-12-18 23:17:15.430,2024-12-18 23:17:15.430,UTC+0530,tFCCLQvz7k,,com.sec.android.app.shealth,2024-12-18 23:17:15.122,f99be48b-ed22-4d69-9657-5555c76ea561,
62800471,2024-12-18 23:30:00.000,,8571bcbc-3a7c-4fc2-acbf-0139c4c05cb5.binning_data.json,62800471,2024-12-19 00:15:00.493,2024-12-19 00:15:00.493,UTC+0530,tFCCLQvz7k,,com.sec.android.app.shealth,2024-12-19 00:15:00.462,8571bcbc-3a7c-4fc2-acbf-0139c4c05cb5,
62800471,2024-12-19 00:30:00.000,,233003c7-598a-4660-85c3-9c799799816b.binning_data.json,62800471,2024-12-19 01:17:47.255,2024-12-19 01:17:47.255,UTC+0530,tFCCLQvz7k,,com.sec.android.app.shealth,2024-12-19 01:17:47.221,233003c7-598a-4660-85c3-9c799799816b,
62800471,2024-12-19 01:30:00.000,,14a2392d-598d-47fb-9def-78edd88b9620.binning_data.json,62800471,2024-12-19 02:17:58.932,2024-12-19 02:15:14.157,UTC+0530,tFCCLQvz7k,,com.sec.android.app.shealth,2024-12-19 02:17:58.813,14a2392d-598d-47fb-9def-78edd88b9620,
62800471,2024-12-18 19:30:00.000,,be0354cd-cbd7-4794-9601-681dd18eb6df.binning_data.json,62800471,2024-12-18 20:16:13.098,2024-12-18 20:16:13.098,UTC+0530,tFCCLQvz7k,,com.sec.android.app.shealth,2024-12-18 20:15:00.566,be0354cd-cbd7-4794-9601-681dd18eb6df,
62800471,2024-12-18 20:30:00.000,,83429bf9-e74b-4948-9438-51955a04e62f.binning_data.json,62800471,2024-12-18 21:20:33.183,2024-12-18 21:20:33.183,UTC+0530,tFCCLQvz7k,,com.sec.android.app.shealth,2024-12-18 21:16:34.219,83429bf9-e74b-4948-9438-51955a04e62f,
62800471,2024-12-19 23:30:00.000,,eb81e7c4-6a6b-4068-89cd-b654e087c36d.binning_data.json,62800471,2024-12-20 00:15:00.551,2024-12-20 00:15:00.551,UTC+0530,tFCCLQvz7k,,com.sec.android.app.shealth,2024-12-20 00:15:00.512,eb81e7c4-6a6b-4068-89cd-b654e087c36d,
62800471,2024-12-20 00:30:00.000,,5583cba8-9a18-4c8c-854a-504f906955c4.binning_data.json,62800471,2024-12-20 01:15:30.174,2024-12-20 01:15:30.174,UTC+0530,tFCCLQvz7k,,com.sec.android.app.shealth,2024-12-20 01:15:30.126,5583cba8-9a18-4c8c-854a-504f906955c4,
62800471,2024-12-20 01:30:00.000,,498d4786-ddc0-43ec-a036-92da803618ed.binning_data.json,62800471,2024-12-20 02:15:00.421,2024-12-20 02:15:00.421,UTC+0530,tFCCLQvz7k,,com.sec.android.app.shealth,2024-12-20 02:15:00.373,498d4786-ddc0-43ec-a036-92da803618ed,
62800471,2024-12-20 02:30:00.000,,d35c8450-4bdd-4c9b-90c6-9784eb7d1dce.binning_data.json,62800471,2024-12-20 03:29:07.299,2024-12-20 03:16:52.173,UTC+0530,tFCCLQvz7k,,com.sec.android.app.shealth,2024-12-20 03:29:07.190,d35c8450-4bdd-4c9b-90c6-9784eb7d1dce,
