com.samsung.shealth.program.sleep_coaching.mission,6302031,3
create_sh_ver,answer,priority,modify_sh_ver,update_time,create_time,data_version,day_index,mission_id,deviceuuid,pkg_name,is_key_habit,session_id,datauuid,is_done
,null,,,2022-04-19 11:21:41.754,2022-03-22 04:10:30.876,1,27,SP_MSN_13,EmOHuC/o0o,com.sec.android.app.shealth,,79d084d6-699a-479e-a7f0-45cc4b060a70,5737b2f6-0e06-4fb1-ac63-54f7fbaf8add,1,
,null,,,2022-04-19 11:21:27.332,2022-03-22 04:10:30.875,1,26,SP_MSN_12,EmOHuC/o0o,com.sec.android.app.shealth,,79d084d6-699a-479e-a7f0-45cc4b060a70,d8f4efe4-3dee-44a3-b02a-1dd7c8bbbc86,1,
,null,1,,2023-08-02 04:49:05.089,2023-08-02 04:49:05.089,2,10,HB_01,EmOHuC/o0o,com.sec.android.app.shealth,1,c4deaae2-3ae6-4a80-a131-7e0e66bb67b4,024f6459-1cc4-48ee-b067-4a1a92bce5a8,0,
,null,3,,2023-08-02 04:49:05.085,2023-08-02 04:49:05.085,2,2,HB_03,EmOHuC/o0o,com.sec.android.app.shealth,0,c4deaae2-3ae6-4a80-a131-7e0e66bb67b4,c0dbd664-a8ad-427a-a12a-92b455525d57,0,
,null,11,,2023-08-02 04:49:05.088,2023-08-02 04:49:05.088,2,8,HB_11,EmOHuC/o0o,com.sec.android.app.shealth,0,c4deaae2-3ae6-4a80-a131-7e0e66bb67b4,4a542ea8-106c-4e11-bb10-e81c5c8446ed,0,
,null,9,,2023-08-02 04:49:05.088,2023-08-02 04:49:05.088,2,8,HB_09,EmOHuC/o0o,com.sec.android.app.shealth,0,c4deaae2-3ae6-4a80-a131-7e0e66bb67b4,b7d06c60-9cd4-4a85-80f9-58ecfad578dc,0,
,null,11,,2023-08-02 04:49:05.088,2023-08-02 04:49:05.088,2,7,HB_11,EmOHuC/o0o,com.sec.android.app.shealth,0,c4deaae2-3ae6-4a80-a131-7e0e66bb67b4,3af9c69a-efd8-46ed-bf8d-c221fa9ffd40,0,
,null,10,,2023-08-02 04:49:05.085,2023-08-02 04:49:05.085,2,3,HB_10,EmOHuC/o0o,com.sec.android.app.shealth,1,c4deaae2-3ae6-4a80-a131-7e0e66bb67b4,f1b3b45b-95fa-4330-8841-f9c7f1743677,0,
,null,11,,2023-08-02 04:49:05.089,2023-08-02 04:49:05.089,2,9,HB_11,EmOHuC/o0o,com.sec.android.app.shealth,0,c4deaae2-3ae6-4a80-a131-7e0e66bb67b4,61ef5c58-190c-4e98-9573-e4aa2bd3604a,0,
,null,6,,2023-08-02 04:49:05.086,2023-08-02 04:49:05.086,2,3,HB_06,EmOHuC/o0o,com.sec.android.app.shealth,0,c4deaae2-3ae6-4a80-a131-7e0e66bb67b4,1b39a3a5-30ff-443e-b474-3e394fe540a1,0,
,null,9,,2023-08-02 04:49:05.086,2023-08-02 04:49:05.086,2,3,HB_09,EmOHuC/o0o,com.sec.android.app.shealth,0,c4deaae2-3ae6-4a80-a131-7e0e66bb67b4,84c7564a-6035-4be4-9a19-b00c4065d1da,0,
,null,10,,2023-08-02 04:49:05.084,2023-08-02 04:49:05.084,2,0,HB_10,EmOHuC/o0o,com.sec.android.app.shealth,1,c4deaae2-3ae6-4a80-a131-7e0e66bb67b4,6e5dc26d-a422-4e19-9fa1-59d20328531b,0,
,null,6,,2023-08-02 04:49:05.085,2023-08-02 04:49:05.085,2,2,HB_06,EmOHuC/o0o,com.sec.android.app.shealth,0,c4deaae2-3ae6-4a80-a131-7e0e66bb67b4,ffe9ef93-b8e9-4a59-95fb-1b1b0b3fdb48,0,
,null,11,,2023-08-02 04:49:05.084,2023-08-02 04:49:05.084,2,0,HB_11,EmOHuC/o0o,com.sec.android.app.shealth,0,c4deaae2-3ae6-4a80-a131-7e0e66bb67b4,40b24b4c-0b68-4aab-82a9-d0770ee4f194,0,
,null,10,,2023-08-02 04:49:05.086,2023-08-02 04:49:05.086,2,5,HB_10,EmOHuC/o0o,com.sec.android.app.shealth,1,c4deaae2-3ae6-4a80-a131-7e0e66bb67b4,d9eea7c4-e93b-4fc3-b53b-0896aa8928af,0,
,null,10,,2023-08-02 04:49:05.087,2023-08-02 04:49:05.087,2,6,HB_10,EmOHuC/o0o,com.sec.android.app.shealth,1,c4deaae2-3ae6-4a80-a131-7e0e66bb67b4,d9ef11b2-f25e-4a9e-86d8-1b047caf80d8,0,
,null,7,,2023-08-02 04:49:05.092,2023-08-02 04:49:05.092,2,13,HB_07,EmOHuC/o0o,com.sec.android.app.shealth,1,c4deaae2-3ae6-4a80-a131-7e0e66bb67b4,613fe0d4-1b68-45b2-9852-609cbcca45a6,0,
,null,6,,2023-08-02 04:49:05.087,2023-08-02 04:49:05.087,2,5,HB_06,EmOHuC/o0o,com.sec.android.app.shealth,0,c4deaae2-3ae6-4a80-a131-7e0e66bb67b4,d64caf54-c267-41c8-8c50-617021e95aec,0,
,null,10,,2023-08-02 04:49:05.095,2023-08-02 04:49:05.095,2,19,HB_10,EmOHuC/o0o,com.sec.android.app.shealth,1,c4deaae2-3ae6-4a80-a131-7e0e66bb67b4,fdd573a7-2ee2-40eb-aa05-c712713a8066,0,
,null,11,,2023-08-02 04:49:05.085,2023-08-02 04:49:05.085,2,2,HB_11,EmOHuC/o0o,com.sec.android.app.shealth,0,c4deaae2-3ae6-4a80-a131-7e0e66bb67b4,5bc1d45c-b8f2-4d87-80c8-a45926e9b28a,0,
,null,10,,2023-08-02 04:49:05.093,2023-08-02 04:49:05.093,2,14,HB_10,EmOHuC/o0o,com.sec.android.app.shealth,1,c4deaae2-3ae6-4a80-a131-7e0e66bb67b4,28bba144-0bce-4928-b6a7-094e90776049,0,
,null,11,,2023-08-02 04:49:05.085,2023-08-02 04:49:05.085,2,1,HB_11,EmOHuC/o0o,com.sec.android.app.shealth,0,c4deaae2-3ae6-4a80-a131-7e0e66bb67b4,eb7f06a5-a6f8-4291-a82e-39c7d4a8a7ee,0,
,null,1,,2023-08-02 04:49:05.091,2023-08-02 04:49:05.091,2,12,HB_01,EmOHuC/o0o,com.sec.android.app.shealth,1,c4deaae2-3ae6-4a80-a131-7e0e66bb67b4,f55ae7be-6dc1-44b5-b80e-ef5dd6e7636c,0,
,null,3,,2023-08-02 04:49:05.084,2023-08-02 04:49:05.084,2,0,HB_03,EmOHuC/o0o,com.sec.android.app.shealth,0,c4deaae2-3ae6-4a80-a131-7e0e66bb67b4,19f9f416-1fea-4825-abf4-35e62116da7c,0,
,null,5,,2023-08-02 04:49:05.089,2023-08-02 04:49:05.089,2,10,HB_05,EmOHuC/o0o,com.sec.android.app.shealth,1,c4deaae2-3ae6-4a80-a131-7e0e66bb67b4,522605f4-ae35-4aec-8906-852ba1107a66,0,
,null,11,,2023-08-02 04:49:05.092,2023-08-02 04:49:05.092,2,12,HB_11,EmOHuC/o0o,com.sec.android.app.shealth,0,c4deaae2-3ae6-4a80-a131-7e0e66bb67b4,79dda4bd-a6ac-4283-baea-0506bfe6adfb,0,
,null,11,,2023-08-02 04:49:05.095,2023-08-02 04:49:05.095,2,18,HB_11,EmOHuC/o0o,com.sec.android.app.shealth,1,c4deaae2-3ae6-4a80-a131-7e0e66bb67b4,5346c8d1-ff88-4b66-9d01-13b78ba035d7,0,
,null,9,,2023-08-02 04:49:05.092,2023-08-02 04:49:05.092,2,12,HB_09,EmOHuC/o0o,com.sec.android.app.shealth,0,c4deaae2-3ae6-4a80-a131-7e0e66bb67b4,be6ff70d-2113-4636-925f-1e221ff08b73,0,
,null,5,,2023-08-02 04:49:05.095,2023-08-02 04:49:05.095,2,18,HB_05,EmOHuC/o0o,com.sec.android.app.shealth,0,c4deaae2-3ae6-4a80-a131-7e0e66bb67b4,79e62e81-b7cb-498d-9a32-d3670e607101,0,
,null,7,,2023-08-02 04:49:05.085,2023-08-02 04:49:05.085,2,1,HB_07,EmOHuC/o0o,com.sec.android.app.shealth,0,c4deaae2-3ae6-4a80-a131-7e0e66bb67b4,eed3c7c2-c06e-484a-984c-d1296bbbed81,0,
,null,5,,2023-08-02 04:49:05.088,2023-08-02 04:49:05.088,2,8,HB_05,EmOHuC/o0o,com.sec.android.app.shealth,1,c4deaae2-3ae6-4a80-a131-7e0e66bb67b4,2a90553f-cb99-4bb4-bbae-bbb29e504a2e,0,
,null,9,,2023-08-02 04:49:05.085,2023-08-02 04:49:05.085,2,1,HB_09,EmOHuC/o0o,com.sec.android.app.shealth,0,c4deaae2-3ae6-4a80-a131-7e0e66bb67b4,3200c5c6-7ce0-438d-aa65-620c25eb170d,0,
,null,9,,2023-08-02 04:49:05.084,2023-08-02 04:49:05.084,2,0,HB_09,EmOHuC/o0o,com.sec.android.app.shealth,0,c4deaae2-3ae6-4a80-a131-7e0e66bb67b4,3c5962a6-6e83-4dd1-9f11-4c02316b6841,0,
,null,3,,2023-08-02 04:49:05.089,2023-08-02 04:49:05.089,2,10,HB_03,EmOHuC/o0o,com.sec.android.app.shealth,0,c4deaae2-3ae6-4a80-a131-7e0e66bb67b4,a18d218a-05ff-425a-b435-75ff6c61ef9a,0,
,null,3,,2023-08-02 04:49:05.086,2023-08-02 04:49:05.086,2,3,HB_03,EmOHuC/o0o,com.sec.android.app.shealth,0,c4deaae2-3ae6-4a80-a131-7e0e66bb67b4,896cda94-8e87-4ca8-99a2-9f5729ff4243,0,
,null,5,,2023-08-02 04:49:05.091,2023-08-02 04:49:05.091,2,12,HB_05,EmOHuC/o0o,com.sec.android.app.shealth,1,c4deaae2-3ae6-4a80-a131-7e0e66bb67b4,e71b9f5f-feba-4e18-853e-f447152855b0,0,
,null,10,,2023-08-02 04:49:05.085,2023-08-02 04:49:05.085,2,2,HB_10,EmOHuC/o0o,com.sec.android.app.shealth,1,c4deaae2-3ae6-4a80-a131-7e0e66bb67b4,0926c645-1c76-46a2-a9c9-6259bb79b7b5,0,
,null,10,,2023-08-02 04:49:05.092,2023-08-02 04:49:05.092,2,12,HB_10,EmOHuC/o0o,com.sec.android.app.shealth,0,c4deaae2-3ae6-4a80-a131-7e0e66bb67b4,d75db476-e491-4f21-8601-ba8a8f954072,0,
,null,5,,2023-08-02 04:49:05.085,2023-08-02 04:49:05.085,2,1,HB_05,EmOHuC/o0o,com.sec.android.app.shealth,0,c4deaae2-3ae6-4a80-a131-7e0e66bb67b4,5fd254f7-6d55-462a-bb07-7a1644da5eeb,0,
,null,6,,2023-08-02 04:49:05.088,2023-08-02 04:49:05.088,2,7,HB_06,EmOHuC/o0o,com.sec.android.app.shealth,0,c4deaae2-3ae6-4a80-a131-7e0e66bb67b4,71dd4a1d-6f8e-43d5-a5ac-4c667b8356e4,0,
,null,6,,2023-08-02 04:49:05.091,2023-08-02 04:49:05.091,2,11,HB_06,EmOHuC/o0o,com.sec.android.app.shealth,0,c4deaae2-3ae6-4a80-a131-7e0e66bb67b4,1bf711c0-5102-4d5f-b91a-9b521a7cd7b5,0,
,null,5,,2023-08-02 04:49:05.084,2023-08-02 04:49:05.084,2,0,HB_05,EmOHuC/o0o,com.sec.android.app.shealth,0,c4deaae2-3ae6-4a80-a131-7e0e66bb67b4,9c748647-fbc4-491f-83fa-a52c140c7851,0,
,null,10,,2023-08-02 04:49:05.086,2023-08-02 04:49:05.086,2,4,HB_10,EmOHuC/o0o,com.sec.android.app.shealth,1,c4deaae2-3ae6-4a80-a131-7e0e66bb67b4,28c7536d-fc65-4fb9-9020-865620f973ab,0,
,null,6,,2023-08-02 04:49:05.090,2023-08-02 04:49:05.090,2,10,HB_06,EmOHuC/o0o,com.sec.android.app.shealth,0,c4deaae2-3ae6-4a80-a131-7e0e66bb67b4,ef161178-b2a5-4ce2-8197-159928557bee,0,
,null,9,,2023-08-02 04:49:05.087,2023-08-02 04:49:05.087,2,5,HB_09,EmOHuC/o0o,com.sec.android.app.shealth,0,c4deaae2-3ae6-4a80-a131-7e0e66bb67b4,c854e795-9613-45f2-b884-655d4cfc7fa3,0,
,null,11,,2023-08-02 04:49:05.087,2023-08-02 04:49:05.087,2,5,HB_11,EmOHuC/o0o,com.sec.android.app.shealth,0,c4deaae2-3ae6-4a80-a131-7e0e66bb67b4,f1710d12-686a-40ab-bce3-12ebaf3d8782,0,
,null,6,,2023-08-02 04:49:05.084,2023-08-02 04:49:05.084,2,0,HB_06,EmOHuC/o0o,com.sec.android.app.shealth,0,c4deaae2-3ae6-4a80-a131-7e0e66bb67b4,c94ee073-f74c-4578-a954-61bdc0f1a986,0,
,null,6,,2023-08-02 04:49:05.085,2023-08-02 04:49:05.085,2,1,HB_06,EmOHuC/o0o,com.sec.android.app.shealth,0,c4deaae2-3ae6-4a80-a131-7e0e66bb67b4,46554ac4-192c-4dc5-b4fc-b74989ae32e5,0,
,null,1,,2023-08-02 04:49:05.086,2023-08-02 04:49:05.086,2,4,HB_01,EmOHuC/o0o,com.sec.android.app.shealth,0,c4deaae2-3ae6-4a80-a131-7e0e66bb67b4,1b43f25e-f255-4dcd-a178-25f774c467c5,0,
,null,10,,2023-08-02 04:49:05.094,2023-08-02 04:49:05.094,2,16,HB_10,EmOHuC/o0o,com.sec.android.app.shealth,1,c4deaae2-3ae6-4a80-a131-7e0e66bb67b4,06fc720e-2fb7-4142-a9af-957e83efa4e9,0,
,null,1,,2023-08-02 04:49:05.085,2023-08-02 04:49:05.085,2,2,HB_01,EmOHuC/o0o,com.sec.android.app.shealth,0,c4deaae2-3ae6-4a80-a131-7e0e66bb67b4,fc26735b-7b77-4a81-b1ac-f4cf6e88d8ef,0,
,null,9,,2023-08-02 04:49:05.095,2023-08-02 04:49:05.095,2,18,HB_09,EmOHuC/o0o,com.sec.android.app.shealth,0,c4deaae2-3ae6-4a80-a131-7e0e66bb67b4,226e5f7a-8fff-4db7-a2c9-981e3da47eb4,0,
,null,11,,2023-08-02 04:49:05.086,2023-08-02 04:49:05.086,2,4,HB_11,EmOHuC/o0o,com.sec.android.app.shealth,0,c4deaae2-3ae6-4a80-a131-7e0e66bb67b4,49b9bd56-0eab-4535-9d78-24b0fda3fcd4,0,
,null,9,,2023-08-02 04:49:05.094,2023-08-02 04:49:05.094,2,16,HB_09,EmOHuC/o0o,com.sec.android.app.shealth,0,c4deaae2-3ae6-4a80-a131-7e0e66bb67b4,d2d99e86-33ce-4c60-a7a9-424cab8ee0bd,0,
,null,11,,2023-08-02 04:49:05.095,2023-08-02 04:49:05.095,2,19,HB_11,EmOHuC/o0o,com.sec.android.app.shealth,1,c4deaae2-3ae6-4a80-a131-7e0e66bb67b4,197688d8-3ae5-4433-a22a-953bb277fade,0,
,null,9,,2023-08-02 04:49:05.093,2023-08-02 04:49:05.093,2,13,HB_09,EmOHuC/o0o,com.sec.android.app.shealth,0,c4deaae2-3ae6-4a80-a131-7e0e66bb67b4,c04b6ab2-84f5-45c4-b834-334cfb451402,0,
,null,2,,2023-08-02 04:49:05.085,2023-08-02 04:49:05.085,2,2,HB_02,EmOHuC/o0o,com.sec.android.app.shealth,1,c4deaae2-3ae6-4a80-a131-7e0e66bb67b4,eb3050a0-a0ee-4c15-bfc0-4b8cd7734ae7,0,
,null,5,,2023-08-02 04:49:05.090,2023-08-02 04:49:05.090,2,11,HB_05,EmOHuC/o0o,com.sec.android.app.shealth,1,c4deaae2-3ae6-4a80-a131-7e0e66bb67b4,eb86d622-146e-4b4b-8c94-572712c55e52,0,
,null,1,,2023-08-02 04:49:05.086,2023-08-02 04:49:05.086,2,3,HB_01,EmOHuC/o0o,com.sec.android.app.shealth,0,c4deaae2-3ae6-4a80-a131-7e0e66bb67b4,004ea2d2-c9a3-4b2d-9558-8c30e21fab74,0,
,null,11,,2023-08-02 04:49:05.094,2023-08-02 04:49:05.094,2,16,HB_11,EmOHuC/o0o,com.sec.android.app.shealth,1,c4deaae2-3ae6-4a80-a131-7e0e66bb67b4,fa8dbb58-38b8-44bf-8673-534061ad7c3a,0,
,null,10,,2023-08-02 04:49:05.096,2023-08-02 04:49:05.096,2,20,HB_10,EmOHuC/o0o,com.sec.android.app.shealth,1,c4deaae2-3ae6-4a80-a131-7e0e66bb67b4,fbcf0d24-2502-44d2-b447-2dd7ddb2267e,0,
,null,6,,2023-08-02 04:49:05.088,2023-08-02 04:49:05.088,2,8,HB_06,EmOHuC/o0o,com.sec.android.app.shealth,0,c4deaae2-3ae6-4a80-a131-7e0e66bb67b4,bd5720f2-e132-4559-b498-fe8e9ec8e917,0,
,null,3,,2023-08-02 04:49:05.085,2023-08-02 04:49:05.085,2,1,HB_03,EmOHuC/o0o,com.sec.android.app.shealth,0,c4deaae2-3ae6-4a80-a131-7e0e66bb67b4,a841465f-2290-41c4-93ae-3c95fafeff17,0,
,null,1,,2023-08-02 04:49:05.085,2023-08-02 04:49:05.085,2,1,HB_01,EmOHuC/o0o,com.sec.android.app.shealth,0,c4deaae2-3ae6-4a80-a131-7e0e66bb67b4,3f7b19cd-30b7-4655-a228-6a706b3f352a,0,
,null,9,,2023-08-02 04:49:05.087,2023-08-02 04:49:05.087,2,6,HB_09,EmOHuC/o0o,com.sec.android.app.shealth,0,c4deaae2-3ae6-4a80-a131-7e0e66bb67b4,3fc491d9-6a2d-417b-90d9-555b44349347,0,
,null,9,,2023-08-02 04:49:05.095,2023-08-02 04:49:05.095,2,17,HB_09,EmOHuC/o0o,com.sec.android.app.shealth,0,c4deaae2-3ae6-4a80-a131-7e0e66bb67b4,5bfd53b9-eaa0-4a3a-a583-876f642d0440,0,
,null,5,,2023-08-02 04:49:05.085,2023-08-02 04:49:05.085,2,2,HB_05,EmOHuC/o0o,com.sec.android.app.shealth,0,c4deaae2-3ae6-4a80-a131-7e0e66bb67b4,5fe95395-5aed-418b-b66a-d3d0ac954084,0,
,null,10,,2023-08-02 04:49:05.088,2023-08-02 04:49:05.088,2,8,HB_10,EmOHuC/o0o,com.sec.android.app.shealth,0,c4deaae2-3ae6-4a80-a131-7e0e66bb67b4,a1af3b7d-9d80-46fe-8507-18eff968b15a,0,
,null,7,,2023-08-02 04:49:05.090,2023-08-02 04:49:05.090,2,11,HB_07,EmOHuC/o0o,com.sec.android.app.shealth,1,c4deaae2-3ae6-4a80-a131-7e0e66bb67b4,ed9d23ec-df28-4603-8439-f339b9a314b8,0,
,null,7,,2023-08-02 04:49:05.086,2023-08-02 04:49:05.086,2,3,HB_07,EmOHuC/o0o,com.sec.android.app.shealth,0,c4deaae2-3ae6-4a80-a131-7e0e66bb67b4,64e06e38-36da-404c-a8d5-63aeee8a7a5a,0,
,null,10,,2023-08-02 04:49:05.090,2023-08-02 04:49:05.090,2,11,HB_10,EmOHuC/o0o,com.sec.android.app.shealth,0,c4deaae2-3ae6-4a80-a131-7e0e66bb67b4,051d3b06-efad-4455-88c8-2a99cb59f455,0,
,null,10,,2023-08-02 04:49:05.092,2023-08-02 04:49:05.092,2,13,HB_10,EmOHuC/o0o,com.sec.android.app.shealth,0,c4deaae2-3ae6-4a80-a131-7e0e66bb67b4,1c4c40a8-f32d-4058-ac6f-bd76a47de18b,0,
,null,10,,2023-08-02 04:49:05.093,2023-08-02 04:49:05.093,2,15,HB_10,EmOHuC/o0o,com.sec.android.app.shealth,1,c4deaae2-3ae6-4a80-a131-7e0e66bb67b4,a0d71ade-1397-4a11-9002-08e2a60e2ef8,0,
,null,6,,2023-08-02 04:49:05.089,2023-08-02 04:49:05.089,2,9,HB_06,EmOHuC/o0o,com.sec.android.app.shealth,0,c4deaae2-3ae6-4a80-a131-7e0e66bb67b4,30ce3695-af63-4a67-8eba-6fb7a5d6a551,0,
,null,5,,2023-08-02 04:49:05.089,2023-08-02 04:49:05.089,2,9,HB_05,EmOHuC/o0o,com.sec.android.app.shealth,1,c4deaae2-3ae6-4a80-a131-7e0e66bb67b4,12f24859-3287-4b1f-9973-0b661a9af361,0,
,null,5,,2023-08-02 04:49:05.092,2023-08-02 04:49:05.092,2,13,HB_05,EmOHuC/o0o,com.sec.android.app.shealth,1,c4deaae2-3ae6-4a80-a131-7e0e66bb67b4,f18071c1-d5f9-4724-bcfa-6db79991cbc6,0,
,null,6,,2023-08-02 04:49:05.092,2023-08-02 04:49:05.092,2,12,HB_06,EmOHuC/o0o,com.sec.android.app.shealth,0,c4deaae2-3ae6-4a80-a131-7e0e66bb67b4,e3d4aa78-b0b4-4cef-9ec9-20d88e9fe417,0,
,null,6,,2023-08-02 04:49:05.095,2023-08-02 04:49:05.095,2,17,HB_06,EmOHuC/o0o,com.sec.android.app.shealth,0,c4deaae2-3ae6-4a80-a131-7e0e66bb67b4,3703fef2-b216-4134-8f7c-75dcbce6ac7c,0,
,null,6,,2023-08-02 04:49:05.096,2023-08-02 04:49:05.096,2,20,HB_06,EmOHuC/o0o,com.sec.android.app.shealth,0,c4deaae2-3ae6-4a80-a131-7e0e66bb67b4,bfd90a89-7570-47f4-aa88-fe74793661ef,0,
,null,6,,2023-08-02 04:49:05.095,2023-08-02 04:49:05.095,2,18,HB_06,EmOHuC/o0o,com.sec.android.app.shealth,0,c4deaae2-3ae6-4a80-a131-7e0e66bb67b4,5bbeb7a4-ed83-4bfe-957d-a2b992bba34c,0,
,null,2,,2023-08-02 04:49:05.086,2023-08-02 04:49:05.086,2,4,HB_02,EmOHuC/o0o,com.sec.android.app.shealth,1,c4deaae2-3ae6-4a80-a131-7e0e66bb67b4,a8a5f2b5-530d-4793-89ee-0dcc74f6af2d,0,
,null,9,,2023-08-02 04:49:05.093,2023-08-02 04:49:05.093,2,14,HB_09,EmOHuC/o0o,com.sec.android.app.shealth,0,c4deaae2-3ae6-4a80-a131-7e0e66bb67b4,cd05f3e8-766b-45e2-a3ab-f8119c1371d3,0,
,null,7,,2023-08-02 04:49:05.092,2023-08-02 04:49:05.092,2,12,HB_07,EmOHuC/o0o,com.sec.android.app.shealth,1,c4deaae2-3ae6-4a80-a131-7e0e66bb67b4,1b1f3c6e-0bc8-44aa-8b09-5cd255e204e6,0,
,null,11,,2023-08-02 04:49:05.090,2023-08-02 04:49:05.090,2,11,HB_11,EmOHuC/o0o,com.sec.android.app.shealth,0,c4deaae2-3ae6-4a80-a131-7e0e66bb67b4,262f99b4-fe23-4427-b79c-a2f0b2dee028,0,
,null,6,,2023-08-02 04:49:05.092,2023-08-02 04:49:05.092,2,13,HB_06,EmOHuC/o0o,com.sec.android.app.shealth,0,c4deaae2-3ae6-4a80-a131-7e0e66bb67b4,2076802f-c297-4fbb-bccb-8b3a7f83ddb7,0,
,null,10,,2023-08-02 04:49:05.094,2023-08-02 04:49:05.094,2,17,HB_10,EmOHuC/o0o,com.sec.android.app.shealth,1,c4deaae2-3ae6-4a80-a131-7e0e66bb67b4,a1d4b07b-cd17-4cbd-914a-e2fdf3d26624,0,
,null,6,,2023-08-02 04:49:05.094,2023-08-02 04:49:05.094,2,16,HB_06,EmOHuC/o0o,com.sec.android.app.shealth,0,c4deaae2-3ae6-4a80-a131-7e0e66bb67b4,da655949-a828-4f95-a0ca-dc8cb1526d79,0,
,null,11,,2023-08-02 04:49:05.093,2023-08-02 04:49:05.093,2,14,HB_11,EmOHuC/o0o,com.sec.android.app.shealth,1,c4deaae2-3ae6-4a80-a131-7e0e66bb67b4,844858b2-02fe-4a62-ad0b-70b1dac6d49f,0,
,null,9,,2023-08-02 04:49:05.089,2023-08-02 04:49:05.089,2,9,HB_09,EmOHuC/o0o,com.sec.android.app.shealth,0,c4deaae2-3ae6-4a80-a131-7e0e66bb67b4,ab6eeed9-ca86-42c5-a67d-3258de4a9d65,0,
,null,9,,2023-08-02 04:49:05.086,2023-08-02 04:49:05.086,2,4,HB_09,EmOHuC/o0o,com.sec.android.app.shealth,0,c4deaae2-3ae6-4a80-a131-7e0e66bb67b4,0cf4037b-c7b8-4a5d-9dbe-21ea9b710419,0,
,null,5,,2023-08-02 04:49:05.086,2023-08-02 04:49:05.086,2,3,HB_05,EmOHuC/o0o,com.sec.android.app.shealth,0,c4deaae2-3ae6-4a80-a131-7e0e66bb67b4,78c8a555-9996-47e6-991c-9c291f28948c,0,
,null,9,,2023-08-02 04:49:05.090,2023-08-02 04:49:05.090,2,10,HB_09,EmOHuC/o0o,com.sec.android.app.shealth,0,c4deaae2-3ae6-4a80-a131-7e0e66bb67b4,7dfcebe0-6a79-4af9-97be-cea9db2592c1,0,
,null,1,,2023-08-02 04:49:05.086,2023-08-02 04:49:05.086,2,5,HB_01,EmOHuC/o0o,com.sec.android.app.shealth,0,c4deaae2-3ae6-4a80-a131-7e0e66bb67b4,f8d7b9fa-8e47-4703-b965-0aeda863f75a,0,
,null,11,,2023-08-02 04:49:05.087,2023-08-02 04:49:05.087,2,6,HB_11,EmOHuC/o0o,com.sec.android.app.shealth,0,c4deaae2-3ae6-4a80-a131-7e0e66bb67b4,fec7fa10-e72f-44f4-a754-76331f2fe362,0,
,null,6,,2023-08-02 04:49:05.087,2023-08-02 04:49:05.087,2,6,HB_06,EmOHuC/o0o,com.sec.android.app.shealth,0,c4deaae2-3ae6-4a80-a131-7e0e66bb67b4,c10a9fa2-aa08-4876-a1c0-c0d94d7b1c89,0,
,null,3,,2023-08-02 04:49:05.088,2023-08-02 04:49:05.088,2,8,HB_03,EmOHuC/o0o,com.sec.android.app.shealth,0,c4deaae2-3ae6-4a80-a131-7e0e66bb67b4,9aab6521-a265-4b7e-9aee-0283f1f25356,0,
,null,2,,2023-08-02 04:49:05.092,2023-08-02 04:49:05.092,2,12,HB_02,EmOHuC/o0o,com.sec.android.app.shealth,0,c4deaae2-3ae6-4a80-a131-7e0e66bb67b4,a4e1761d-42f2-4b23-8cda-2c1bccd0de33,0,
,null,11,,2023-08-02 04:49:05.092,2023-08-02 04:49:05.092,2,13,HB_11,EmOHuC/o0o,com.sec.android.app.shealth,0,c4deaae2-3ae6-4a80-a131-7e0e66bb67b4,12230b7c-c77f-47be-a8f9-4b2c8b1b3e13,0,
,null,1,,2023-08-02 04:49:05.088,2023-08-02 04:49:05.088,2,9,HB_01,EmOHuC/o0o,com.sec.android.app.shealth,1,c4deaae2-3ae6-4a80-a131-7e0e66bb67b4,a0d83e81-a35a-4671-bc65-118bb001c304,0,
,null,1,,2023-08-02 04:49:05.087,2023-08-02 04:49:05.087,2,6,HB_01,EmOHuC/o0o,com.sec.android.app.shealth,0,c4deaae2-3ae6-4a80-a131-7e0e66bb67b4,c356d6d5-4922-4191-8e93-826356f633dd,0,
,null,3,,2023-08-02 04:49:05.090,2023-08-02 04:49:05.090,2,11,HB_03,EmOHuC/o0o,com.sec.android.app.shealth,0,c4deaae2-3ae6-4a80-a131-7e0e66bb67b4,9f57ef6c-451a-4e90-babe-e86dab5ee508,0,
,null,11,,2023-08-02 04:49:05.093,2023-08-02 04:49:05.093,2,15,HB_11,EmOHuC/o0o,com.sec.android.app.shealth,1,c4deaae2-3ae6-4a80-a131-7e0e66bb67b4,814c30fd-ed1e-4679-9fcf-14089a424074,0,
,null,2,,2023-08-02 04:49:05.085,2023-08-02 04:49:05.085,2,3,HB_02,EmOHuC/o0o,com.sec.android.app.shealth,1,c4deaae2-3ae6-4a80-a131-7e0e66bb67b4,35e3a205-a306-4578-ade5-867aa2af5095,0,
,null,11,,2023-08-02 04:49:05.096,2023-08-02 04:49:05.096,2,20,HB_11,EmOHuC/o0o,com.sec.android.app.shealth,1,c4deaae2-3ae6-4a80-a131-7e0e66bb67b4,e9cf05df-76f1-4101-8c7b-adabcfafd981,0,
,null,3,,2023-08-02 04:49:05.092,2023-08-02 04:49:05.092,2,12,HB_03,EmOHuC/o0o,com.sec.android.app.shealth,0,c4deaae2-3ae6-4a80-a131-7e0e66bb67b4,f9f93bef-3f0a-4b52-baed-0b976867da09,0,
