com.samsung.shealth.step_daily_trend,6302031,6
binning_data,update_time,create_time,source_pkg_name,source_type,count,speed,distance,calorie,deviceuuid,pkg_name,datauuid,day_time
16008b9d-01c6-481a-a764-f07d4ea3d626.binning_data.json,2022-12-30 18:30:08.072,2022-12-30 18:30:08.072,com.sec.android.app.shealth,102,14490,1.3181516,10426.541,588.1402,WDnH3DyUJX,com.sec.android.app.shealth,16008b9d-01c6-481a-a764-f07d4ea3d626,1672358400000,
6019f6c0-c760-4982-ae4d-998a96741814.binning_data.json,2022-12-31 18:32:17.861,2022-12-30 18:42:20.640,com.sec.android.app.shealth,-2,28993,1.3283399,21419.13,1337.0938,VfS0qUERdZ,com.sec.android.app.shealth,6019f6c0-c760-4982-ae4d-998a96741814,1672444800000,
81462dfd-9f48-4272-904d-ecc435ec4d5b.binning_data.json,2022-12-31 18:30:04.044,2022-12-31 18:30:04.044,com.sec.android.app.shealth,0,22613,1.309612,17142.01,1113.56,EmOHuC/o0o,com.sec.android.app.shealth,81462dfd-9f48-4272-904d-ecc435ec4d5b,1672444800000,
4b9e0508-8724-42e8-89e0-4057700bd0ee.binning_data.json,2023-01-01 18:41:31.488,2022-12-31 18:32:14.913,com.sec.android.app.shealth,-2,13679,1.3917726,10255.859,656.7951,VfS0qUERdZ,com.sec.android.app.shealth,4b9e0508-8724-42e8-89e0-4057700bd0ee,1672531200000,
bfcba7eb-f067-4062-a394-db95a67b957b.binning_data.json,2023-01-01 18:30:05.672,2023-01-01 18:30:05.672,com.sec.android.app.shealth,0,9206,1.3734407,7089.87,465.03,EmOHuC/o0o,com.sec.android.app.shealth,bfcba7eb-f067-4062-a394-db95a67b957b,1672531200000,
f4202c50-0042-49ab-aa33-f0a34b61f8f2.binning_data.json,2023-01-01 18:30:09.054,2022-12-31 18:30:08.071,com.sec.android.app.shealth,102,24974,1.318408,17976.014,1085.005,WDnH3DyUJX,com.sec.android.app.shealth,f4202c50-0042-49ab-aa33-f0a34b61f8f2,1672444800000,
a6995e8e-cca2-49c9-8aac-8d82215df9b0.binning_data.json,2023-01-02 18:11:13.426,2023-01-01 20:16:00.781,com.sec.android.app.shealth,-2,9688,1.5153059,7508.308,475.90128,VfS0qUERdZ,com.sec.android.app.shealth,a6995e8e-cca2-49c9-8aac-8d82215df9b0,1672617600000,
2df379b5-0714-4ec7-b302-982ea534bc0f.binning_data.json,2023-01-02 18:30:06.652,2023-01-02 18:30:06.652,com.sec.android.app.shealth,102,1805,1.2986673,1295.7184,88.05143,WDnH3DyUJX,com.sec.android.app.shealth,2df379b5-0714-4ec7-b302-982ea534bc0f,1672617600000,
0e384b26-4d70-4d17-a545-d0d999b8bfe0.binning_data.json,2023-01-02 18:30:06.669,2023-01-01 18:30:08.992,com.sec.android.app.shealth,102,10364,1.4143523,7597.7397,471.88657,WDnH3DyUJX,com.sec.android.app.shealth,0e384b26-4d70-4d17-a545-d0d999b8bfe0,1672531200000,
f4c16e68-8758-4120-9155-fa19d74fe34e.binning_data.json,2023-01-02 18:30:03.898,2023-01-02 18:30:03.898,com.sec.android.app.shealth,0,8950,1.5208739,6975.91,438.08994,EmOHuC/o0o,com.sec.android.app.shealth,f4c16e68-8758-4120-9155-fa19d74fe34e,1672617600000,
68eaf51b-adda-41d0-bb45-99004343067a.binning_data.json,2023-01-03 18:31:34.907,2023-01-03 18:30:03.392,com.sec.android.app.shealth,0,12551,1.5292426,9790.061,612.98987,EmOHuC/o0o,com.sec.android.app.shealth,68eaf51b-adda-41d0-bb45-99004343067a,1672704000000,
71e0baeb-b075-4049-8a9c-6070b36c6eec.binning_data.json,2023-01-04 18:42:06.170,2023-01-03 00:02:25.848,com.sec.android.app.shealth,-2,13743,1.5154256,10611.175,659.65137,VfS0qUERdZ,com.sec.android.app.shealth,71e0baeb-b075-4049-8a9c-6070b36c6eec,1672704000000,
0b34bb17-aca3-493a-84b4-abcdc7df69a3.binning_data.json,2023-01-04 18:32:46.875,2023-01-03 18:31:34.878,com.sec.android.app.shealth,0,5556,1.2506901,4171.57,257.78,EmOHuC/o0o,com.sec.android.app.shealth,0b34bb17-aca3-493a-84b4-abcdc7df69a3,1672790400000,
ff589a7d-0b4e-428f-b2e3-abf2f34ea144.binning_data.json,2023-01-04 18:42:05.501,2023-01-03 18:31:33.773,com.sec.android.app.shealth,-2,9491,1.3099542,6985.3335,424.95468,VfS0qUERdZ,com.sec.android.app.shealth,ff589a7d-0b4e-428f-b2e3-abf2f34ea144,1672790400000,
5188981c-a39f-4582-a225-e3f580d14ddd.binning_data.json,2023-01-05 18:52:37.172,2023-01-04 18:42:04.054,com.sec.android.app.shealth,-2,7231,1.3385332,5357.6836,296.55026,VfS0qUERdZ,com.sec.android.app.shealth,5188981c-a39f-4582-a225-e3f580d14ddd,1672876800000,
dfca82b3-d8a4-4e41-8ea6-5735518b5abf.binning_data.json,2023-01-05 18:30:04.701,2023-01-05 18:30:04.701,com.sec.android.app.shealth,102,7537,1.3195034,5420.8657,326.3661,WDnH3DyUJX,com.sec.android.app.shealth,dfca82b3-d8a4-4e41-8ea6-5735518b5abf,1672790400000,
7033e240-dd2c-48bd-9d50-6c32c9ee8fd9.binning_data.json,2023-01-05 18:30:02.445,2023-01-05 18:30:02.445,com.sec.android.app.shealth,0,5216,1.3387158,3932.08,216.02998,EmOHuC/o0o,com.sec.android.app.shealth,7033e240-dd2c-48bd-9d50-6c32c9ee8fd9,1672876800000,
7d27eb84-019f-4b58-b619-59bde4f4024b.binning_data.json,2023-01-05 18:30:04.684,2023-01-03 18:30:05.349,com.sec.android.app.shealth,102,3760,1.2860701,2692.3115,164.32173,WDnH3DyUJX,com.sec.android.app.shealth,7d27eb84-019f-4b58-b619-59bde4f4024b,1672704000000,
4b0865ef-60e8-4863-a60f-8ec5eeb8efb1.binning_data.json,2023-01-06 18:01:11.907,2023-01-05 18:52:36.988,com.sec.android.app.shealth,-2,5236,1.2668911,3851.3745,211.28427,VfS0qUERdZ,com.sec.android.app.shealth,4b0865ef-60e8-4863-a60f-8ec5eeb8efb1,1672963200000,
2c7e4d3d-da51-4792-9bd9-042aaaca321d.binning_data.json,2023-01-06 18:30:03.957,2023-01-05 18:30:04.694,com.sec.android.app.shealth,102,4776,1.3070345,3424.5317,191.59175,WDnH3DyUJX,com.sec.android.app.shealth,2c7e4d3d-da51-4792-9bd9-042aaaca321d,1672876800000,
f5b4e7e6-cd42-4add-85ca-0b869756b96a.binning_data.json,2023-01-06 18:30:02.587,2023-01-06 18:30:02.587,com.sec.android.app.shealth,0,3903,1.2293974,2923.99,157.92,EmOHuC/o0o,com.sec.android.app.shealth,f5b4e7e6-cd42-4add-85ca-0b869756b96a,1672963200000,
87c70f7e-83a8-4123-bc42-bbb78569028f.binning_data.json,2023-01-06 18:30:03.952,2023-01-06 18:30:03.952,com.sec.android.app.shealth,102,3861,1.2737017,2751.4954,154.38448,WDnH3DyUJX,com.sec.android.app.shealth,87c70f7e-83a8-4123-bc42-bbb78569028f,1672963200000,
b4118922-fb21-4a5b-ad90-14bae84ff041.binning_data.json,2023-01-07 18:30:04.503,2023-01-07 18:30:04.503,com.sec.android.app.shealth,102,5381,1.3081496,3864.976,216.40292,WDnH3DyUJX,com.sec.android.app.shealth,b4118922-fb21-4a5b-ad90-14bae84ff041,1673049600000,
0d1fc237-f378-45a0-a4ea-06df60e1bdeb.binning_data.json,2023-01-07 18:30:02.545,2023-01-07 18:30:02.545,com.sec.android.app.shealth,0,5608,1.2885582,4219.6,226.9,EmOHuC/o0o,com.sec.android.app.shealth,0d1fc237-f378-45a0-a4ea-06df60e1bdeb,1673049600000,
573572c1-b4fa-43fe-9658-ce38e5b16346.binning_data.json,2023-01-07 18:03:58.575,2023-01-06 18:39:16.068,com.sec.android.app.shealth,-2,6901,1.3035971,5081.135,279.33173,VfS0qUERdZ,com.sec.android.app.shealth,573572c1-b4fa-43fe-9658-ce38e5b16346,1673049600000,
d526581f-637a-4d74-bcb9-e7587f7aca99.binning_data.json,2023-01-08 18:30:05.425,2023-01-08 18:30:05.425,com.sec.android.app.shealth,0,8706,1.2968402,6615.24,359.50998,EmOHuC/o0o,com.sec.android.app.shealth,d526581f-637a-4d74-bcb9-e7587f7aca99,1673136000000,
040be3b6-68df-4c33-8763-59a4f4561fb1.binning_data.json,2023-01-08 17:35:30.113,2023-01-07 19:30:17.914,com.sec.android.app.shealth,-2,10462,1.327765,7815.327,431.85196,VfS0qUERdZ,com.sec.android.app.shealth,040be3b6-68df-4c33-8763-59a4f4561fb1,1673136000000,
e3110837-48bc-4010-9bba-221d65b88911.binning_data.json,2023-01-08 18:30:06.370,2023-01-08 18:30:06.370,com.sec.android.app.shealth,102,6127,1.2742395,4374.548,248.68195,WDnH3DyUJX,com.sec.android.app.shealth,e3110837-48bc-4010-9bba-221d65b88911,1673136000000,
69abd5d5-6e86-42f3-860c-8e5a4a5b8547.binning_data.json,2023-01-09 17:53:49.802,2023-01-09 03:39:40.676,com.sec.android.app.shealth,-2,6907,1.3106467,5070.6396,284.13998,VfS0qUERdZ,com.sec.android.app.shealth,69abd5d5-6e86-42f3-860c-8e5a4a5b8547,1673222400000,
a870e668-38aa-4804-8966-2df04cd684aa.binning_data.json,2023-01-09 18:30:04.939,2023-01-09 18:30:04.939,com.sec.android.app.shealth,102,5633,1.3184959,4048.3093,235.93999,WDnH3DyUJX,com.sec.android.app.shealth,a870e668-38aa-4804-8966-2df04cd684aa,1673222400000,
89b97eb8-6125-4621-8090-d1568da607cf.binning_data.json,2023-01-09 18:30:03.129,2023-01-09 18:30:03.129,com.sec.android.app.shealth,0,4721,1.2908107,3550.3398,195.85999,EmOHuC/o0o,com.sec.android.app.shealth,89b97eb8-6125-4621-8090-d1568da607cf,1673222400000,
686373a0-32f7-4245-8e24-18ecc615d0f3.binning_data.json,2023-01-10 18:30:03.548,2023-01-10 18:30:03.548,com.sec.android.app.shealth,0,4558,1.2531496,3393.56,185.76999,EmOHuC/o0o,com.sec.android.app.shealth,686373a0-32f7-4245-8e24-18ecc615d0f3,1673308800000,
6745fe44-592d-40c2-ba2c-3f54da66a3e7.binning_data.json,2023-01-10 18:30:26.620,2023-01-09 18:53:01.215,com.sec.android.app.shealth,-2,7360,1.3014762,5389.263,303.1703,VfS0qUERdZ,com.sec.android.app.shealth,6745fe44-592d-40c2-ba2c-3f54da66a3e7,1673308800000,
747ab9e3-674d-4cc3-ad32-fd5f439ee2e2.binning_data.json,2023-01-11 16:52:43.458,2023-01-10 18:30:26.076,com.sec.android.app.shealth,-2,5861,1.2460966,4296.815,236.47963,VfS0qUERdZ,com.sec.android.app.shealth,747ab9e3-674d-4cc3-ad32-fd5f439ee2e2,1673395200000,
2ea06a1f-e96d-4817-84c3-c481b51c72d9.binning_data.json,2023-01-11 18:30:05.368,2023-01-10 18:30:07.286,com.sec.android.app.shealth,102,5779,1.3255488,4171.0435,238.70042,WDnH3DyUJX,com.sec.android.app.shealth,2ea06a1f-e96d-4817-84c3-c481b51c72d9,1673308800000,
24d836c5-fe8f-4e80-9e45-3113d7ee7911.binning_data.json,2023-01-11 18:30:05.317,2023-01-11 18:30:05.317,com.sec.android.app.shealth,102,4172,1.263107,2972.1445,167.16957,WDnH3DyUJX,com.sec.android.app.shealth,24d836c5-fe8f-4e80-9e45-3113d7ee7911,1673395200000,
9f8c62ce-822d-415a-925f-f698766db7ec.binning_data.json,2023-01-11 18:30:02.911,2023-01-11 18:30:02.911,com.sec.android.app.shealth,0,4908,1.2310785,3670.58,199.12,EmOHuC/o0o,com.sec.android.app.shealth,9f8c62ce-822d-415a-925f-f698766db7ec,1673395200000,
61236126-b54b-4ce8-9396-83c10b5d81d5.binning_data.json,2023-01-12 18:30:02.462,2023-01-12 18:30:02.462,com.sec.android.app.shealth,0,4564,1.288136,3411.69,186.01999,EmOHuC/o0o,com.sec.android.app.shealth,61236126-b54b-4ce8-9396-83c10b5d81d5,1673481600000,
84dd5bd9-35b1-4ab5-a030-677d85bdf714.binning_data.json,2023-01-12 18:27:50.349,2023-01-11 18:42:41.949,com.sec.android.app.shealth,-2,7530,1.3267136,5548.2695,315.21936,VfS0qUERdZ,com.sec.android.app.shealth,84dd5bd9-35b1-4ab5-a030-677d85bdf714,1673481600000,
15b85457-eb29-4d71-a741-97024839b5a8.binning_data.json,2023-01-12 18:30:04.144,2023-01-12 18:30:04.144,com.sec.android.app.shealth,102,6366,1.3328114,4614.7476,267.17917,WDnH3DyUJX,com.sec.android.app.shealth,15b85457-eb29-4d71-a741-97024839b5a8,1673481600000,
359a1f97-f2c3-462d-94b3-f614db915fbc.binning_data.json,2023-01-13 18:35:03.435,2023-01-13 18:30:02.763,com.sec.android.app.shealth,0,5469,1.2747731,4118.73,220.61,EmOHuC/o0o,com.sec.android.app.shealth,359a1f97-f2c3-462d-94b3-f614db915fbc,1673568000000,
44621371-3f61-4e12-abac-aed59d1e34d2.binning_data.json,2023-01-13 18:52:40.970,2023-01-12 18:34:58.426,com.sec.android.app.shealth,-2,8641,1.2900726,6348.7397,346.20087,VfS0qUERdZ,com.sec.android.app.shealth,44621371-3f61-4e12-abac-aed59d1e34d2,1673568000000,
6bfebdfb-f454-441a-9709-36d8ea20bd27.binning_data.json,2023-01-14 18:30:03.206,2023-01-13 18:35:03.436,com.sec.android.app.shealth,0,3325,1.295466,2466.43,142.26999,EmOHuC/o0o,com.sec.android.app.shealth,6bfebdfb-f454-441a-9709-36d8ea20bd27,1673654400000,
328865ad-50c2-42ab-bb5a-6619152ab25a.binning_data.json,2023-01-14 18:30:08.353,2023-01-13 18:30:05.683,com.sec.android.app.shealth,102,6580,1.2874936,4705.983,262.68112,WDnH3DyUJX,com.sec.android.app.shealth,328865ad-50c2-42ab-bb5a-6619152ab25a,1673568000000,
18e4882f-3006-41dd-b07f-716fade55eb8.binning_data.json,2023-01-15 00:22:24.655,2023-01-13 18:35:02.767,com.sec.android.app.shealth,-2,5748,1.3268641,4190.3267,238.3304,VfS0qUERdZ,com.sec.android.app.shealth,18e4882f-3006-41dd-b07f-716fade55eb8,1673654400000,
7e3a48e3-7612-4732-a824-766bef8bf5b5.binning_data.json,2023-01-15 18:16:58.484,2023-01-14 18:46:32.580,com.sec.android.app.shealth,-2,11521,1.3779256,8460.123,460.04996,VfS0qUERdZ,com.sec.android.app.shealth,7e3a48e3-7612-4732-a824-766bef8bf5b5,1673740800000,
ca0cd1e4-ee87-4a9d-8fe6-05889ce36f41.binning_data.json,2023-01-15 18:30:06.464,2023-01-15 18:30:06.464,com.sec.android.app.shealth,102,9524,1.3727524,6901.813,377.66003,WDnH3DyUJX,com.sec.android.app.shealth,ca0cd1e4-ee87-4a9d-8fe6-05889ce36f41,1673740800000,
0190da24-cbd2-48f3-b162-fae90024f1ea.binning_data.json,2023-01-15 18:30:06.713,2023-01-14 18:30:08.346,com.sec.android.app.shealth,102,4111,1.3205378,2944.339,168.84052,WDnH3DyUJX,com.sec.android.app.shealth,0190da24-cbd2-48f3-b162-fae90024f1ea,1673654400000,
5b3f6a91-cf1b-4cd1-a316-2b5e4bb85d47.binning_data.json,2023-01-15 18:30:02.041,2023-01-15 18:30:02.041,com.sec.android.app.shealth,0,2937,1.3454374,2227.41,121.17999,EmOHuC/o0o,com.sec.android.app.shealth,5b3f6a91-cf1b-4cd1-a316-2b5e4bb85d47,1673740800000,
eed4d039-d545-4690-85c0-4ebb8b207d8f.binning_data.json,2023-01-16 18:30:05.553,2023-01-16 18:30:05.553,com.sec.android.app.shealth,0,1756,1.2502152,1288.0,72.57,EmOHuC/o0o,com.sec.android.app.shealth,eed4d039-d545-4690-85c0-4ebb8b207d8f,1673827200000,
8570cf1b-1bb7-4895-b52a-1fd58d28b460.binning_data.json,2023-01-16 19:51:59.584,2023-01-15 18:40:01.181,com.sec.android.app.shealth,-2,2977,1.2631894,2148.831,121.670204,VfS0qUERdZ,com.sec.android.app.shealth,8570cf1b-1bb7-4895-b52a-1fd58d28b460,1673827200000,
3c0ee5c3-59f9-4a29-a192-14256822d9db.binning_data.json,2023-01-17 18:30:04.011,2023-01-16 18:30:06.588,com.sec.android.app.shealth,102,2356,1.2827549,1681.651,95.4403,WDnH3DyUJX,com.sec.android.app.shealth,3c0ee5c3-59f9-4a29-a192-14256822d9db,1673827200000,
fdef26e4-0a04-4060-be40-79fb515f5cb8.binning_data.json,2023-01-17 18:30:02.590,2023-01-17 18:30:02.590,com.sec.android.app.shealth,0,4795,1.2608653,3620.98,194.64,EmOHuC/o0o,com.sec.android.app.shealth,fdef26e4-0a04-4060-be40-79fb515f5cb8,1673913600000,
a1ecfa0f-c1b1-4f5f-8539-e0b8a7531a80.binning_data.json,2023-01-18 18:30:06.825,2023-01-17 18:30:04.020,com.sec.android.app.shealth,102,6112,1.2947879,4396.7397,252.68988,WDnH3DyUJX,com.sec.android.app.shealth,a1ecfa0f-c1b1-4f5f-8539-e0b8a7531a80,1673913600000,
08747b4e-6a5e-43e7-ba10-393fc5e20096.binning_data.json,2023-01-18 18:30:06.237,2023-01-16 21:30:49.998,com.sec.android.app.shealth,-2,7986,1.3006064,5904.9204,329.3999,VfS0qUERdZ,com.sec.android.app.shealth,08747b4e-6a5e-43e7-ba10-393fc5e20096,1673913600000,
050dee6a-3a38-48b3-930d-e167b4fa4a89.binning_data.json,2023-01-18 18:45:59.253,2023-01-17 18:30:03.702,com.sec.android.app.shealth,-2,7970,1.2386088,5785.493,320.30035,VfS0qUERdZ,com.sec.android.app.shealth,050dee6a-3a38-48b3-930d-e167b4fa4a89,1674000000000,
5617572a-8560-46a8-99f7-806eec390f15.binning_data.json,2023-01-18 18:35:01.759,2023-01-17 18:30:02.580,com.sec.android.app.shealth,0,4808,1.2266561,3601.44,195.43999,EmOHuC/o0o,com.sec.android.app.shealth,5617572a-8560-46a8-99f7-806eec390f15,1674000000000,
c2736ec6-015d-430f-a946-7e76ff40a84e.binning_data.json,2023-01-19 18:30:01.832,2023-01-18 18:35:01.739,com.sec.android.app.shealth,0,4791,1.2055243,3569.8,194.7,EmOHuC/o0o,com.sec.android.app.shealth,c2736ec6-015d-430f-a946-7e76ff40a84e,1674086400000,
f9740585-facd-4117-99c4-19d0ee1eac67.binning_data.json,2023-01-19 18:30:02.731,2023-01-18 18:30:06.846,com.sec.android.app.shealth,102,6081,1.2432376,4316.4463,243.38055,WDnH3DyUJX,com.sec.android.app.shealth,f9740585-facd-4117-99c4-19d0ee1eac67,1674000000000,
ed3d7335-4021-4d07-a866-eb117d71504e.binning_data.json,2023-01-19 18:48:21.046,2023-01-18 18:35:01.016,com.sec.android.app.shealth,-2,8309,1.3173221,6191.2144,342.58994,VfS0qUERdZ,com.sec.android.app.shealth,ed3d7335-4021-4d07-a866-eb117d71504e,1674086400000,
06cc4745-a460-4db8-8fd8-38d6d311b30e.binning_data.json,2023-01-20 18:30:07.169,2023-01-20 18:30:02.448,com.sec.android.app.shealth,0,5397,1.3240565,4090.22,218.54,EmOHuC/o0o,com.sec.android.app.shealth,06cc4745-a460-4db8-8fd8-38d6d311b30e,1674172800000,
9d3c5f61-1603-4b75-bd02-c123ad11bbf5.binning_data.json,2023-01-20 18:30:04.216,2023-01-19 18:30:02.740,com.sec.android.app.shealth,102,6825,1.3429102,5069.6963,281.50974,WDnH3DyUJX,com.sec.android.app.shealth,9d3c5f61-1603-4b75-bd02-c123ad11bbf5,1674086400000,
dc76e7f1-8fa2-4798-9bc9-f9fc6c18a308.binning_data.json,2023-01-20 18:33:56.057,2023-01-19 18:48:20.824,com.sec.android.app.shealth,-2,8115,1.3393433,6149.3027,330.5203,VfS0qUERdZ,com.sec.android.app.shealth,dc76e7f1-8fa2-4798-9bc9-f9fc6c18a308,1674172800000,
d363d975-9565-4bda-8238-53dd62baef3a.binning_data.json,2023-01-21 18:35:02.601,2023-01-21 18:30:03.166,com.sec.android.app.shealth,0,5185,1.269431,3880.66,253.68,EmOHuC/o0o,com.sec.android.app.shealth,d363d975-9565-4bda-8238-53dd62baef3a,1674259200000,
a929ed54-9913-47e8-9c56-724b325ac56a.binning_data.json,2023-01-21 18:30:05.539,2023-01-20 18:30:04.229,com.sec.android.app.shealth,102,6190,1.3431473,4683.5024,254.4303,WDnH3DyUJX,com.sec.android.app.shealth,a929ed54-9913-47e8-9c56-724b325ac56a,1674172800000,
b931b780-3d04-439e-a343-d6a11fea2839.binning_data.json,2023-01-21 19:26:21.567,2023-01-20 18:32:49.110,com.sec.android.app.shealth,-2,12317,1.3437146,9293.0625,615.8089,VfS0qUERdZ,com.sec.android.app.shealth,b931b780-3d04-439e-a343-d6a11fea2839,1674259200000,
f2220aad-7c51-4f6f-9c4b-da4fb3578ded.binning_data.json,2023-01-22 18:30:04.962,2023-01-22 18:30:04.962,com.sec.android.app.shealth,102,567,1.428258,432.08954,24.32988,WDnH3DyUJX,com.sec.android.app.shealth,f2220aad-7c51-4f6f-9c4b-da4fb3578ded,1674345600000,
23a55d34-cb33-42a9-8711-4d9fea7a9eeb.binning_data.json,2023-01-22 18:30:02.326,2023-01-22 18:30:02.326,com.sec.android.app.shealth,0,3747,1.2896789,2781.4,154.79999,EmOHuC/o0o,com.sec.android.app.shealth,23a55d34-cb33-42a9-8711-4d9fea7a9eeb,1674345600000,
63e0f276-48cf-4728-afec-d3157f5a9471.binning_data.json,2023-01-22 18:30:04.996,2023-01-21 18:30:05.577,com.sec.android.app.shealth,102,10796,1.3683695,8159.622,541.18866,WDnH3DyUJX,com.sec.android.app.shealth,63e0f276-48cf-4728-afec-d3157f5a9471,1674259200000,
56a40d5e-b1e4-446f-b5db-90df240661ee.binning_data.json,2023-01-22 18:21:29.742,2023-01-21 19:26:18.943,com.sec.android.app.shealth,-2,4062,1.3033783,3027.8398,166.79993,VfS0qUERdZ,com.sec.android.app.shealth,56a40d5e-b1e4-446f-b5db-90df240661ee,1674345600000,
0612e6a7-3806-4232-a7f0-bdbd7d826590.binning_data.json,2023-01-23 18:08:04.240,2023-01-22 18:48:40.240,com.sec.android.app.shealth,-2,7491,1.3629946,5672.4336,307.89923,VfS0qUERdZ,com.sec.android.app.shealth,0612e6a7-3806-4232-a7f0-bdbd7d826590,1674432000000,
47448313-6b21-498c-8098-e9df203e71cc.binning_data.json,2023-01-23 18:30:01.938,2023-01-23 18:30:01.938,com.sec.android.app.shealth,0,3865,1.2631106,2878.8901,156.89,EmOHuC/o0o,com.sec.android.app.shealth,47448313-6b21-498c-8098-e9df203e71cc,1674432000000,
cc2f2fab-3cda-4e37-8cb4-20e921641964.binning_data.json,2023-01-23 18:30:04.190,2023-01-23 18:30:04.190,com.sec.android.app.shealth,102,6652,1.3995026,5058.173,274.56927,WDnH3DyUJX,com.sec.android.app.shealth,cc2f2fab-3cda-4e37-8cb4-20e921641964,1674432000000,
b2c100e2-8865-4cf7-aced-d30ac869d957.binning_data.json,2023-01-24 18:35:02.186,2023-01-24 18:30:01.728,com.sec.android.app.shealth,0,4395,1.2687907,3284.02,178.54999,EmOHuC/o0o,com.sec.android.app.shealth,b2c100e2-8865-4cf7-aced-d30ac869d957,1674518400000,
c2f9bcc1-9810-4b33-92d8-9db2bd590bd9.binning_data.json,2023-01-24 19:33:13.111,2023-01-23 18:48:48.684,com.sec.android.app.shealth,-2,6756,1.3012923,5063.859,278.27036,VfS0qUERdZ,com.sec.android.app.shealth,c2f9bcc1-9810-4b33-92d8-9db2bd590bd9,1674518400000,
d06aa0f0-6691-499b-9558-c1439a5ca617.binning_data.json,2023-01-25 18:35:02.548,2023-01-25 18:30:01.601,com.sec.android.app.shealth,0,5347,1.2679613,3999.67,216.45,EmOHuC/o0o,com.sec.android.app.shealth,d06aa0f0-6691-499b-9558-c1439a5ca617,1674604800000,
8877851f-b201-4edd-a534-264d0d11ab9f.binning_data.json,2023-01-25 18:30:03.379,2023-01-24 18:30:05.013,com.sec.android.app.shealth,102,5042,1.3475902,3799.0488,209.07033,WDnH3DyUJX,com.sec.android.app.shealth,8877851f-b201-4edd-a534-264d0d11ab9f,1674518400000,
a0f83e2a-ec86-441e-89cd-1dcaf275d52e.binning_data.json,2023-01-25 18:56:25.801,2023-01-24 18:36:42.575,com.sec.android.app.shealth,-2,8244,1.3236979,6198.6973,336.98895,VfS0qUERdZ,com.sec.android.app.shealth,a0f83e2a-ec86-441e-89cd-1dcaf275d52e,1674604800000,
a2bd4329-166f-40a8-980b-bf0b67bd4a43.binning_data.json,2023-01-26 18:30:04.063,2023-01-25 18:35:02.553,com.sec.android.app.shealth,0,10342,1.2635678,7730.1597,420.24,EmOHuC/o0o,com.sec.android.app.shealth,a2bd4329-166f-40a8-980b-bf0b67bd4a43,1674691200000,
2562b502-2da4-4f45-8dad-88bcb947ee1c.binning_data.json,2023-01-26 18:30:05.488,2023-01-26 18:30:05.488,com.sec.android.app.shealth,102,11055,1.3379225,8203.093,444.85016,WDnH3DyUJX,com.sec.android.app.shealth,2562b502-2da4-4f45-8dad-88bcb947ee1c,1674691200000,
025bfcb6-2238-49a8-bcfb-c85199032453.binning_data.json,2023-01-26 18:30:05.426,2023-01-25 18:30:03.390,com.sec.android.app.shealth,102,7136,1.3484877,5374.3286,293.57837,WDnH3DyUJX,com.sec.android.app.shealth,025bfcb6-2238-49a8-bcfb-c85199032453,1674604800000,
be48970c-e567-4a1b-97a0-bdf8ae730c44.binning_data.json,2023-01-26 18:13:20.983,2023-01-25 18:35:02.007,com.sec.android.app.shealth,-2,13424,1.3028295,10002.89,542.54016,VfS0qUERdZ,com.sec.android.app.shealth,be48970c-e567-4a1b-97a0-bdf8ae730c44,1674691200000,
5a6e0337-f8d1-441a-b896-a3ddeb011fb6.binning_data.json,2023-01-27 17:55:52.604,2023-01-26 20:12:11.104,com.sec.android.app.shealth,-2,11275,1.3073407,8315.913,452.1086,VfS0qUERdZ,com.sec.android.app.shealth,5a6e0337-f8d1-441a-b896-a3ddeb011fb6,1674777600000,
1fc375cb-a8cb-4d99-99df-7979fab5eefb.binning_data.json,2023-01-27 18:30:04.848,2023-01-27 18:30:04.848,com.sec.android.app.shealth,102,9308,1.3371159,6792.34,373.70795,WDnH3DyUJX,com.sec.android.app.shealth,1fc375cb-a8cb-4d99-99df-7979fab5eefb,1674777600000,
769aa895-5550-4358-85fe-35c31ba83f84.binning_data.json,2023-01-27 18:30:01.882,2023-01-27 18:30:01.882,com.sec.android.app.shealth,0,7674,1.2948657,5750.75,307.59998,EmOHuC/o0o,com.sec.android.app.shealth,769aa895-5550-4358-85fe-35c31ba83f84,1674777600000,
bb7d41b2-479e-4f9d-9b89-536a6905f707.binning_data.json,2023-01-28 18:43:46.766,2023-01-27 18:49:37.713,com.sec.android.app.shealth,-2,6446,1.3231301,4790.6567,267.6995,VfS0qUERdZ,com.sec.android.app.shealth,bb7d41b2-479e-4f9d-9b89-536a6905f707,1674864000000,
ffd8df7a-5953-4067-98fb-75f33e7566de.binning_data.json,2023-01-28 18:30:02.695,2023-01-28 18:30:02.695,com.sec.android.app.shealth,0,4492,1.261317,3349.22,181.42,EmOHuC/o0o,com.sec.android.app.shealth,ffd8df7a-5953-4067-98fb-75f33e7566de,1674864000000,
28d548ea-6a7b-40ff-bfda-c381d49403d7.binning_data.json,2023-01-29 18:30:01.702,2023-01-29 18:30:01.702,com.sec.android.app.shealth,0,7130,1.2878917,5325.21,290.29996,EmOHuC/o0o,com.sec.android.app.shealth,28d548ea-6a7b-40ff-bfda-c381d49403d7,1674950400000,
3cd8649a-f7a1-446e-89ad-3010a8858798.binning_data.json,2023-01-29 18:30:04.737,2023-01-28 18:30:05.320,com.sec.android.app.shealth,102,5135,1.3522329,3779.0676,214.91945,WDnH3DyUJX,com.sec.android.app.shealth,3cd8649a-f7a1-446e-89ad-3010a8858798,1674864000000,
