com.samsung.shealth.food_frequent,6302031,1
eveningsnack_count,update_time,create_time,morningsnack_count,dinner_count,breakfast_count,deviceuuid,pkg_name,afternoonsnack_count,datauuid,food_info_id,lunch_count
1.0,2024-11-22 14:35:33.975,2024-11-22 14:35:33.975,0.0,0.0,0.0,EmOHuC/o0o,com.sec.android.app.shealth,0.0,4800c5d9-f347-48e6-abce-39bf1e78bfd9,43953385-27e0-41f4-9149-a9e4c81117e4,0.0,
1.0,2024-11-22 14:35:33.989,2024-11-22 14:35:33.989,0.0,0.0,0.0,EmOHuC/o0o,com.sec.android.app.shealth,0.0,81fa05be-f3bc-4f27-91c6-4e4626263876,0526a8af-7c02-482a-83e4-78646750437b,0.0,
0.0,2024-11-22 14:39:05.940,2024-11-18 14:32:49.161,1.0,0.0,0.0,EmOHuC/o0o,com.sec.android.app.shealth,1.0,5649fae9-b573-4e6c-aaf8-640d3263722c,da3d7386-2e17-4566-aee4-e446bc0145e9,0.0,
0.0,2024-11-22 14:37:41.816,2024-11-22 14:37:41.816,0.0,0.0,1.0,EmOHuC/o0o,com.sec.android.app.shealth,0.0,50579809-3368-45aa-956f-1a656fa17a32,91b9a6f4-c861-4cb3-aa62-db2f9287c592,0.0,
0.0,2024-11-22 16:12:20.427,2024-11-22 14:38:25.941,0.0,1.0,0.0,EmOHuC/o0o,com.sec.android.app.shealth,0.0,4ab69312-7922-4f46-9c5c-229d24c09306,92f1ac9a-50f8-4091-8169-220215347ea3,1.0,
0.0,2024-11-26 05:35:53.589,2024-11-26 05:35:53.589,0.0,0.0,0.0,EmOHuC/o0o,com.sec.android.app.shealth,0.0,b4db1832-5187-4f69-bc9b-3b43e1472494,2f4dedf9-d2bb-41f3-91d2-eaeb2e486edb,1.0,
0.0,2025-03-06 15:59:03.695,2024-11-19 08:53:46.337,0.0,2.0,0.0,3QItrwNcp5,com.sec.android.app.shealth,0.0,e7e4d2d3-5894-49b8-bd9d-aaa0986e4101,3ef4b563-9693-425b-8ad4-10df5e902b26,1.0,
0.0,2024-11-26 05:40:50.191,2024-08-19 10:46:54.322,0.0,0.0,0.0,EmOHuC/o0o,com.sec.android.app.shealth,0.0,b26d103b-4005-4ce0-b327-c23f5d5ab3bf,d1451d64-ac85-430e-8d12-c750c9aa8afc,3.0,
0.0,2024-11-26 07:44:18.022,2024-11-26 07:44:18.022,0.0,0.0,0.0,EmOHuC/o0o,com.sec.android.app.shealth,0.0,e8abda26-650e-413a-834e-bb40d55ff607,8ea26e5f-c9b3-434e-a81f-9fb2ec5ee474,1.0,
3.0,2025-02-18 18:23:13.729,2024-08-09 14:52:07.002,0.0,2.0,0.0,3QItrwNcp5,com.sec.android.app.shealth,0.0,6630475d-ac9b-47ba-b0e9-53e916c1fd81,fc3840cd-8bdb-44a9-9647-e428091cef98,1.0,
0.0,2024-11-26 16:50:05.499,2024-11-26 16:50:05.499,0.0,1.0,0.0,EmOHuC/o0o,com.sec.android.app.shealth,0.0,69e6772d-5ccb-418c-be28-3ab1a7554845,38857e27-db80-4b7b-87cf-d052ea1ba0e8,0.0,
0.0,2025-03-03 15:30:55.229,2024-11-19 15:27:44.772,0.0,2.0,0.0,3QItrwNcp5,com.sec.android.app.shealth,1.0,d2a8f1e8-d4dc-43ba-a182-51c3a7f118f0,ffb69f0b-5e30-4447-beac-91434c68b311,0.0,
0.0,2024-11-27 06:49:34.809,2024-11-27 06:49:34.809,1.0,0.0,0.0,EmOHuC/o0o,com.sec.android.app.shealth,0.0,4660be5c-9394-49ad-aaa7-2e5e670851b8,3fe3d7e7-ff7a-478d-8a12-4d3d6b6d4e24,0.0,
1.0,2025-02-19 12:39:40.215,2024-08-06 03:37:27.608,1.0,1.0,0.0,3QItrwNcp5,com.sec.android.app.shealth,0.0,7c9079af-f2f3-4c2f-92ab-45bebaa3a860,d4c31114-2be3-4c11-b6e8-953d6a553751,0.0,
0.0,2024-11-27 06:50:51.836,2024-11-14 15:11:55.350,0.0,0.0,2.0,EmOHuC/o0o,com.sec.android.app.shealth,0.0,4f9981c1-c54b-45e5-a058-b14dfe30817d,1a91b805-708b-498d-b2ff-c63aea8cf650,0.0,
0.0,2024-11-27 06:55:14.483,2024-11-27 06:55:14.483,0.0,0.0,1.0,EmOHuC/o0o,com.sec.android.app.shealth,0.0,5f501437-5a74-4fef-b7d0-2316f2416a38,c15e6f81-b620-4c58-ae4c-2481ca04dd00,0.0,
0.0,2024-11-27 06:41:38.280,2024-11-27 06:41:38.280,0.0,1.0,0.0,EmOHuC/o0o,com.sec.android.app.shealth,0.0,7d87990e-5eb7-4f3f-8ee0-01e0b8adb47a,8232951b-c396-4ceb-b959-4fb523bc6155,0.0,
0.0,2024-11-27 10:39:11.213,2024-11-27 10:39:11.213,0.0,0.0,0.0,EmOHuC/o0o,com.sec.android.app.shealth,0.0,e39432b0-c6c4-4ff2-a92e-3c6343379330,db7e131a-635e-48be-b0e4-f783644dcf07,1.0,
0.0,2024-11-28 05:24:46.155,2024-11-28 05:24:46.155,0.0,1.0,0.0,EmOHuC/o0o,com.sec.android.app.shealth,0.0,8b2780e1-9c0e-47bd-8a6d-5b49a6e53c4a,afbbb8c3-50d6-4790-92c6-2e40da42bed3,0.0,
0.0,2024-11-28 05:24:46.171,2024-11-28 05:24:46.171,0.0,1.0,0.0,EmOHuC/o0o,com.sec.android.app.shealth,0.0,6ff533a3-b991-40a0-9d57-0da74b2a083d,eaf2f55a-ff90-428a-b512-08500fb1ceb6,0.0,
0.0,2024-11-28 05:24:46.188,2024-11-28 05:24:46.188,0.0,1.0,0.0,EmOHuC/o0o,com.sec.android.app.shealth,0.0,50adfe00-d86a-4f7e-9627-2b189432dcf6,7a8a308e-6690-4b7c-aa0e-e18b7ce6d3db,0.0,
0.0,2024-11-28 07:58:17.174,2024-11-28 07:58:17.174,0.0,0.0,1.0,EmOHuC/o0o,com.sec.android.app.shealth,0.0,d1a253fe-4266-4d9e-9e6a-7277c2d9bccc,db8b8b25-0d42-4bfb-8736-38e9307ddf2c,0.0,
0.0,2024-11-28 15:03:09.234,2024-11-28 15:03:09.234,0.0,1.0,0.0,EmOHuC/o0o,com.sec.android.app.shealth,0.0,99636941-31f1-4358-bea7-41aa6f1d3475,ba343c3c-e466-4d52-ac43-17d4456c7335,0.0,
0.0,2024-11-28 14:58:38.925,2024-11-28 14:58:38.925,0.0,0.0,1.0,EmOHuC/o0o,com.sec.android.app.shealth,0.0,7cf959a3-9669-44c1-995a-68e201ff6322,f5ba1a4a-9ef7-4429-b625-962889997cd9,0.0,
0.0,2024-11-28 15:03:09.257,2024-11-28 15:03:09.257,0.0,1.0,0.0,EmOHuC/o0o,com.sec.android.app.shealth,0.0,4a3eb8d9-536b-404a-ace6-53de15e95ef2,ca14219d-c699-46d5-895b-804299818245,0.0,
0.0,2024-11-29 14:13:24.828,2024-08-13 09:24:26.295,0.0,1.0,1.0,EmOHuC/o0o,com.sec.android.app.shealth,0.0,ffb113d8-ebd8-4749-ba87-41e52dcbed53,b9e8844e-f554-45a1-985e-6f2b7c3c5c13,2.0,
0.0,2024-11-29 17:49:07.785,2024-11-29 17:49:07.785,0.0,1.0,0.0,EmOHuC/o0o,com.sec.android.app.shealth,0.0,d4f44c14-2a9d-43c8-8087-d2e2db4a0a77,599734f1-e8ad-4e60-bb8d-873fa2bb661c,0.0,
0.0,2024-11-30 10:03:22.824,2024-11-30 10:03:22.824,0.0,0.0,1.0,EmOHuC/o0o,com.sec.android.app.shealth,0.0,c0fd7abc-ccfc-4802-9abd-b2c928f7b640,c0b3ab54-1862-4db1-b57c-ff2611a480bf,0.0,
0.0,2024-11-30 13:31:21.357,2024-11-30 13:31:21.357,0.0,1.0,0.0,EmOHuC/o0o,com.sec.android.app.shealth,0.0,fe105144-7902-4d16-bd30-026603c0d9e7,8fd1a8d0-e89d-42e4-b06a-b48052e6c213,0.0,
1.0,2024-11-30 13:24:58.154,2024-11-30 13:24:58.154,0.0,0.0,0.0,EmOHuC/o0o,com.sec.android.app.shealth,0.0,eef85b97-3d47-436a-9ef8-d33823371eb3,d6b2a7b4-88dc-4031-b0de-55b36c11e7b5,0.0,
0.0,2024-11-30 14:52:30.594,2024-11-30 14:52:30.594,0.0,1.0,0.0,EmOHuC/o0o,com.sec.android.app.shealth,0.0,c877467e-8809-465d-92ad-badd3dbf5e1a,93e4f586-a33b-4791-9018-2adcad5c1350,0.0,
0.0,2024-11-30 14:52:30.612,2024-11-30 14:52:30.612,0.0,1.0,0.0,EmOHuC/o0o,com.sec.android.app.shealth,0.0,6ed05466-49d9-4819-8224-1a789653cd09,de6ac831-1674-4fbf-98b4-3a10bd9362a3,0.0,
0.0,2024-11-30 14:52:30.621,2024-11-30 14:52:30.621,0.0,1.0,0.0,EmOHuC/o0o,com.sec.android.app.shealth,0.0,895df5ec-7f5c-422f-b94f-2ea8658f714d,eb10a5bf-54f1-4390-9461-c242c3d1463d,0.0,
0.0,2024-12-01 11:10:29.314,2024-12-01 11:10:29.314,0.0,0.0,0.0,EmOHuC/o0o,com.sec.android.app.shealth,0.0,85aeb6be-ec08-4f8f-b9c6-2d5a7b3fcf94,ce396872-8539-4898-9f5a-421758af82fc,1.0,
2.0,2024-12-01 12:12:50.504,2024-11-13 16:22:27.715,0.0,0.0,0.0,EmOHuC/o0o,com.sec.android.app.shealth,0.0,aca5c30c-ec43-4b86-8f2d-4a1cb6693839,5f68b459-02b8-4d44-9028-7c11debd8dcd,1.0,
0.0,2024-12-01 15:52:47.764,2024-12-01 15:52:47.764,0.0,1.0,0.0,EmOHuC/o0o,com.sec.android.app.shealth,0.0,8e79d977-608e-49c2-8b8c-1a47e85fba4d,a5a710cd-4141-43dd-ad20-277fdd1d268b,0.0,
0.0,2024-12-01 15:52:47.777,2024-11-26 05:38:22.127,0.0,2.0,0.0,EmOHuC/o0o,com.sec.android.app.shealth,0.0,a4b6827e-e313-474f-95e7-5804e9e11ac2,bbcdb52f-4072-4ce5-91cd-75a6c679de1a,0.0,
0.0,2024-12-01 15:52:47.790,2024-08-23 05:38:36.733,0.0,1.0,0.0,EmOHuC/o0o,com.sec.android.app.shealth,0.0,f3880ad0-50f2-4093-8407-de2622afe41b,43d0f339-22f1-4a2d-bac9-482ecd2d812b,1.0,
0.0,2024-12-02 16:45:33.563,2024-12-02 16:45:33.563,0.0,0.0,1.0,EmOHuC/o0o,com.sec.android.app.shealth,0.0,d5515928-79ea-4a6d-9670-794690905383,3ca12f4a-7b5a-4dd2-84e5-9e0f81cec635,0.0,
0.0,2024-12-02 16:48:09.409,2024-12-02 16:48:09.409,0.0,1.0,0.0,EmOHuC/o0o,com.sec.android.app.shealth,0.0,4c6f690f-6571-4c7d-bfbd-e9d46882ac1d,13047dde-9247-495d-85a2-a56917f5362e,0.0,
0.0,2024-12-02 16:48:09.417,2024-12-02 16:48:09.417,0.0,1.0,0.0,EmOHuC/o0o,com.sec.android.app.shealth,0.0,79c6792b-c565-42a1-baa4-793ee3568130,6d4e6605-b863-480f-abbd-922755231d9a,0.0,
0.0,2024-12-02 16:48:09.424,2024-12-02 16:48:09.424,0.0,1.0,0.0,EmOHuC/o0o,com.sec.android.app.shealth,0.0,ea59273e-321e-4468-81cd-de5789fd0805,4d6b0397-53ac-4ccf-8844-2d4478b48888,0.0,
0.0,2024-12-02 16:48:09.433,2024-12-02 16:48:09.433,0.0,1.0,0.0,EmOHuC/o0o,com.sec.android.app.shealth,0.0,5a9ff17d-8b59-4101-8146-14146800308f,3297d17b-6d64-4957-bcc0-fd2f42023fe2,0.0,
0.0,2024-12-02 16:48:09.443,2024-12-02 16:48:09.443,0.0,1.0,0.0,EmOHuC/o0o,com.sec.android.app.shealth,0.0,8b96c5bc-571d-4a51-9926-9595562f9dbd,d6c5797e-bb60-42e8-9d6d-2ee96eed24a7,0.0,
0.0,2024-12-03 03:45:13.358,2024-08-23 05:38:36.726,0.0,0.0,1.0,EmOHuC/o0o,com.sec.android.app.shealth,0.0,6bf8bfb4-30bf-4f0a-9f19-4eff1f7ac91f,e96ad0b3-786b-4187-b154-24a797030eac,1.0,
0.0,2025-03-06 10:42:58.158,2024-12-03 07:08:39.592,0.0,0.0,2.0,3QItrwNcp5,com.sec.android.app.shealth,0.0,8ae4f4bc-fb63-4257-9ddb-135e9833e28f,50eac6c1-34bf-476b-b952-23e1d5060d5f,0.0,
0.0,2024-12-03 07:08:39.612,2024-12-03 07:08:39.612,0.0,0.0,1.0,EmOHuC/o0o,com.sec.android.app.shealth,0.0,36604ec3-3748-4ba4-b382-ae5080599cd7,f2152b2b-7e7c-4e45-b252-50106bf6f697,0.0,
0.0,2024-12-03 15:57:15.620,2024-12-03 15:57:15.620,0.0,0.0,0.0,EmOHuC/o0o,com.sec.android.app.shealth,0.0,6b908198-40c9-47b3-bf0b-038c3030634c,94c8ac56-7d16-4f6a-b321-4e60cb8979e9,1.0,
0.0,2024-12-04 09:50:39.231,2024-12-04 09:50:39.231,0.0,1.0,0.0,EmOHuC/o0o,com.sec.android.app.shealth,0.0,ec49be20-3768-415d-9930-ab35db08faf2,8a80d53a-c2b6-438a-bdef-4cf1c7ad931f,0.0,
0.0,2024-12-04 09:54:20.870,2024-12-04 09:54:20.870,0.0,0.0,1.0,EmOHuC/o0o,com.sec.android.app.shealth,0.0,80105bf8-3cf5-496d-bde2-954ceecb8754,74534524-72bf-4c8d-9b02-c80c64d1c3ad,0.0,
0.0,2024-12-04 15:32:22.960,2024-12-04 15:32:22.960,0.0,1.0,0.0,EmOHuC/o0o,com.sec.android.app.shealth,0.0,689e2b00-f877-4ddf-84e2-0b4152ac7a40,59ae8a1c-14e9-4392-85d1-c8fa7c6209e2,0.0,
0.0,2024-12-04 09:50:39.207,2024-12-04 09:50:39.207,0.0,1.0,0.0,EmOHuC/o0o,com.sec.android.app.shealth,0.0,155b2c52-21b7-448c-bbbc-2dcc031542c4,6d963793-e6cd-4459-bc27-1cbe484e6219,0.0,
0.0,2024-12-04 12:50:17.643,2024-11-30 10:03:22.833,0.0,0.0,1.0,EmOHuC/o0o,com.sec.android.app.shealth,1.0,f0a04cba-1b9d-4c46-ae94-02c5f7885d43,e451a5ad-e9a9-49af-98e4-e6a58fae0fc8,0.0,
1.0,2024-12-05 12:24:29.454,2024-12-05 12:24:29.454,0.0,0.0,0.0,EmOHuC/o0o,com.sec.android.app.shealth,0.0,ffee5890-c5c4-436a-8215-41aafa334f61,ebb6de44-ed49-4a77-a861-ee4aa6f7d33b,0.0,
0.0,2024-12-10 09:30:30.285,2024-08-14 03:51:26.491,9.0,0.0,10.0,EmOHuC/o0o,com.sec.android.app.shealth,2.0,9980efdd-38f7-41ad-a849-3b68e5bab352,646c5128-29b8-4647-b218-a139edc37625,1.0,
0.0,2024-12-10 09:30:30.301,2024-08-12 07:51:08.846,10.0,0.0,10.0,EmOHuC/o0o,com.sec.android.app.shealth,2.0,fed83efe-1c2d-4b4a-b746-567f002c4927,b5987e92-a30f-4532-a6f7-77e9719ab20f,1.0,
0.0,2024-12-10 09:31:00.608,2024-12-10 09:31:00.608,1.0,0.0,0.0,EmOHuC/o0o,com.sec.android.app.shealth,0.0,24f6e0f1-3dbc-402c-9a54-60cdbbcd87c6,3b43242c-e3a2-4268-976c-6565d31fd36d,0.0,
0.0,2024-12-12 08:17:39.969,2024-08-12 07:01:36.190,0.0,0.0,8.0,EmOHuC/o0o,com.sec.android.app.shealth,0.0,76586e36-7b3f-45a5-9960-1585c621f727,617be537-5778-46fd-a1a1-b769e3bd0dc9,0.0,
0.0,2024-12-12 16:44:53.448,2024-08-20 20:17:45.794,0.0,2.0,0.0,EmOHuC/o0o,com.sec.android.app.shealth,0.0,8c35e74e-2756-4a2e-8021-efa9153c5828,899ee94c-384e-461d-8130-05f3debfed8a,0.0,
0.0,2024-12-12 16:43:59.757,2024-12-12 16:43:59.757,0.0,0.0,0.0,EmOHuC/o0o,com.sec.android.app.shealth,0.0,d4c0d4e1-b1e5-4124-947c-4b62d48ef62c,678cee14-9669-41c7-b625-cce8f60c04be,1.0,
1.0,2024-12-12 16:45:40.200,2024-08-21 17:45:47.715,0.0,0.0,0.0,EmOHuC/o0o,com.sec.android.app.shealth,2.0,562df3ca-5e57-4cd2-b9f6-6ed344f52273,86f42ab4-3145-408d-a176-78da19531090,0.0,
1.0,2024-12-12 16:45:40.206,2024-12-12 16:45:40.206,0.0,0.0,0.0,EmOHuC/o0o,com.sec.android.app.shealth,0.0,4bfb0f87-0a3e-4103-a62e-360d44c1a791,b045fec6-336c-4ce1-8b2c-f33eead4ab79,0.0,
2.0,2024-12-12 16:46:22.343,2024-08-06 16:35:24.902,1.0,0.0,5.0,EmOHuC/o0o,com.sec.android.app.shealth,4.0,024529a5-1c13-4551-b642-1f89e9a77aa2,5bb35ff7-adb9-4e54-860f-98c54949d7f2,0.0,
1.0,2024-12-13 15:28:35.445,2024-12-13 15:28:35.445,0.0,0.0,0.0,EmOHuC/o0o,com.sec.android.app.shealth,0.0,aea664f8-39f8-4074-b370-4bc3e92a6ab3,8e95fee5-c356-4c80-bfa7-d6ce2a5cd1ea,0.0,
2.0,2024-12-13 15:28:35.460,2024-11-16 03:59:20.053,0.0,0.0,1.0,EmOHuC/o0o,com.sec.android.app.shealth,0.0,73861868-c863-42f7-8999-c7dbb94a4409,37cad0d3-4009-4db8-91f6-44b64c9c08c8,0.0,
0.0,2024-12-15 13:18:55.972,2024-12-15 13:18:55.972,0.0,1.0,0.0,EmOHuC/o0o,com.sec.android.app.shealth,0.0,09a9eb16-987b-4217-8385-76d3f571e402,6ade28dd-87eb-4d88-be70-524350891ccd,0.0,
0.0,2024-12-15 13:23:38.262,2024-12-15 13:23:38.262,0.0,1.0,0.0,EmOHuC/o0o,com.sec.android.app.shealth,0.0,eb09c340-acac-4066-9ade-17b8e28fbbff,c9ad74e3-fb6d-4a64-98c5-fafa532beeed,0.0,
0.0,2024-12-15 13:23:38.271,2024-12-15 13:23:38.271,0.0,1.0,0.0,EmOHuC/o0o,com.sec.android.app.shealth,0.0,d23af467-5450-4939-93ec-38cb4b8d9581,9811523f-8071-4089-a5fd-5c9e89864d62,0.0,
0.0,2024-12-15 13:23:38.282,2024-08-14 16:43:30.847,0.0,3.0,0.0,EmOHuC/o0o,com.sec.android.app.shealth,0.0,dbb07d7e-3682-495a-a89b-aef4e07ec6d4,2348032f-e8d8-4260-b046-51a2ecc7fd0f,0.0,
0.0,2024-12-16 16:58:13.543,2024-12-16 16:58:13.543,0.0,1.0,0.0,EmOHuC/o0o,com.sec.android.app.shealth,0.0,650795eb-524d-47c1-9c67-b35ac25fe232,ee62737a-0490-4064-a53f-957f9b534798,0.0,
0.0,2024-12-17 06:28:16.951,2024-12-17 06:28:16.951,0.0,1.0,0.0,EmOHuC/o0o,com.sec.android.app.shealth,0.0,fcc0e8a4-6a61-4b65-bd20-9dba3f805aa0,605feb9b-e8a7-41bb-aca9-2fa46834011d,0.0,
0.0,2024-12-17 06:32:07.253,2024-12-17 06:32:07.253,0.0,0.0,0.0,EmOHuC/o0o,com.sec.android.app.shealth,1.0,b6c1deda-3aa9-4330-9490-3052643ffb6b,7e91c363-6162-4cfe-af71-7132e602044a,0.0,
0.0,2024-12-17 06:34:41.753,2024-08-08 07:56:53.078,0.0,4.0,0.0,EmOHuC/o0o,com.sec.android.app.shealth,0.0,8a8cf74c-fad9-43a6-991f-d0a411940ce9,33570d66-a902-45ce-b0f7-80178a7b0650,2.0,
0.0,2024-12-17 06:26:38.431,2024-12-17 06:26:38.431,0.0,0.0,0.0,EmOHuC/o0o,com.sec.android.app.shealth,0.0,d20b1336-d57e-4199-b546-41002f7a8dc5,30ddc58a-d803-406b-824d-538d3a0e513a,1.0,
0.0,2024-12-17 14:28:02.493,2024-12-15 12:15:45.788,0.0,1.0,0.0,EmOHuC/o0o,com.sec.android.app.shealth,0.0,50994783-a3f2-4236-9611-18df6567c89d,94677626-6a2a-4b3e-8938-ad06a9c50397,1.0,
0.0,2024-12-18 13:14:00.468,2024-11-20 13:38:05.704,0.0,0.0,0.0,EmOHuC/o0o,com.sec.android.app.shealth,0.0,1ffbd8c0-3c03-43b1-b355-26b7655ae79e,270fbb0f-2cd0-4e02-85a1-81b2d6b525d3,3.0,
0.0,2024-12-18 13:12:22.141,2024-11-12 05:52:33.948,5.0,0.0,12.0,EmOHuC/o0o,com.sec.android.app.shealth,0.0,7555bff4-a5bb-4cf4-9c56-f1cf1cb40d34,d49e8cf5-315d-40db-912c-2378acefae54,0.0,
0.0,2024-12-18 13:14:00.446,2024-08-13 06:35:39.564,0.0,3.0,1.0,EmOHuC/o0o,com.sec.android.app.shealth,0.0,219101dc-648a-428b-9213-7240e0e7036a,fa8ea3b9-e868-4606-bd8d-2a8beb0decac,1.0,
0.0,2024-12-18 19:04:07.491,2024-12-18 19:04:07.491,0.0,1.0,0.0,EmOHuC/o0o,com.sec.android.app.shealth,0.0,4ba430b1-6ad2-4efe-ae51-67c6e7298e14,8fd857a6-4655-45bd-8304-f167b4bbfc2a,0.0,
0.0,2024-12-19 12:32:10.411,2024-12-19 12:32:10.411,0.0,0.0,0.0,EmOHuC/o0o,com.sec.android.app.shealth,0.0,065d3e68-1c01-46e5-91f2-163718ce066a,04af21aa-551b-47aa-abf5-02463fb27a0d,1.0,
0.0,2024-12-19 12:32:10.427,2024-12-19 12:32:10.427,0.0,0.0,0.0,EmOHuC/o0o,com.sec.android.app.shealth,0.0,333d0cff-246e-4bb3-856c-683ddc40155b,0cef4b49-e7f7-4eab-a49a-df5fb48433d4,1.0,
1.0,2024-12-19 12:39:18.970,2024-12-19 12:39:18.970,0.0,0.0,0.0,EmOHuC/o0o,com.sec.android.app.shealth,0.0,2c484db0-870b-40a7-801e-50cf5339cd26,52f3a96e-06a0-46b5-ba9c-2ce951d7337c,0.0,
1.0,2024-12-19 12:39:18.943,2024-12-19 12:39:18.943,0.0,0.0,0.0,EmOHuC/o0o,com.sec.android.app.shealth,0.0,b0242b3d-2dbd-4b4d-9d55-3681985a6d39,0cf33f51-4add-45d4-9ca7-119833c57195,0.0,
0.0,2024-12-20 11:23:00.058,2024-12-20 11:23:00.058,0.0,0.0,0.0,EmOHuC/o0o,com.sec.android.app.shealth,0.0,f1350b75-7f6b-4716-bfdb-88d234aa3bb5,e47f1bb2-fbc7-41c2-bf77-56a7999fc2df,1.0,
0.0,2025-03-05 14:28:15.865,2024-08-20 20:15:12.929,0.0,0.0,2.0,3QItrwNcp5,com.sec.android.app.shealth,0.0,e1de063c-f357-4d7b-8d79-df0bface60cd,4a3e88b4-2992-4998-a9b4-830513348a52,5.0,
0.0,2025-03-04 13:45:59.974,2024-11-21 14:37:06.022,0.0,4.0,0.0,3QItrwNcp5,com.sec.android.app.shealth,0.0,7a8a3e5e-8718-457b-b73b-3747d66904c6,5577fc25-5b3a-4f65-a08f-7e345abc164b,1.0,
0.0,2025-03-06 10:42:58.154,2024-08-07 05:11:34.504,2.0,2.0,11.0,3QItrwNcp5,com.sec.android.app.shealth,0.0,d516399e-0cfe-473e-957b-050463b6b910,18897b5c-c9e3-484c-9ed7-3a75894dfd15,0.0,
0.0,2024-12-25 13:16:17.573,2024-12-12 18:53:27.959,0.0,1.0,1.0,EmOHuC/o0o,com.sec.android.app.shealth,0.0,418b6952-bd6a-4a37-b2ab-5598d8911166,ed8a8c2e-12de-4e8b-9643-07349ab8e8b7,0.0,
0.0,2024-12-25 13:16:17.584,2024-12-24 16:47:40.686,0.0,1.0,1.0,EmOHuC/o0o,com.sec.android.app.shealth,0.0,2a6fefc2-f83a-40f5-a251-ec45d9084467,12bedf8c-f23e-4300-883c-6f864b035a67,0.0,
0.0,2024-12-26 14:24:58.739,2024-12-26 14:24:58.739,0.0,1.0,0.0,EmOHuC/o0o,com.sec.android.app.shealth,0.0,96efe647-a681-4f4f-beb2-452ddb2c517a,eaa98ddc-ba12-4d25-a2b1-53d040c426a4,0.0,
0.0,2024-12-30 15:57:24.996,2024-12-30 15:57:24.996,0.0,0.0,1.0,EmOHuC/o0o,com.sec.android.app.shealth,0.0,da33d86e-b63b-4629-b094-af9ef6753357,2026b0dd-c0c5-4b63-8401-34f558a9a702,0.0,
0.0,2024-12-30 15:57:24.986,2024-08-12 07:01:36.179,0.0,0.0,6.0,EmOHuC/o0o,com.sec.android.app.shealth,1.0,f7f3ce2c-4f32-4452-a72e-804ce25869e2,277165f1-509d-41fb-9632-54d0ba27d9de,0.0,
2.0,2025-02-07 14:42:53.561,2024-08-06 16:34:12.211,0.0,0.0,1.0,3QItrwNcp5,com.sec.android.app.shealth,0.0,da4e5fe1-8fbe-4d00-ba1b-cf0f7fa6ad9d,0d03d04b-88e5-4e8e-b63f-e3e98887afbe,0.0,
2.0,2025-01-20 15:32:16.273,2024-08-05 18:00:08.150,11.0,0.0,1.0,EmOHuC/o0o,com.sec.android.app.shealth,0.0,794964e5-8798-449d-90ad-86640cba1bcf,824d9232-743e-4e68-a44a-9a556eb815eb,0.0,
0.0,2025-03-04 11:27:31.851,2025-01-20 15:34:06.945,0.0,0.0,0.0,3QItrwNcp5,com.sec.android.app.shealth,0.0,f1d75d9a-fb7a-4157-97f7-d4c2d153fc7c,c77c2aff-1fa0-4b2d-b44c-7ed2ee5e3630,2.0,
0.0,2025-01-20 15:32:16.265,2024-08-13 06:52:34.243,0.0,0.0,6.0,EmOHuC/o0o,com.sec.android.app.shealth,0.0,9f7b95c2-cca6-4a61-82ed-714b8cca73fe,cb5ed05c-617e-46d9-b788-e02bc3b9f712,0.0,
0.0,2025-03-06 16:00:15.764,2024-11-16 04:02:04.599,0.0,2.0,0.0,3QItrwNcp5,com.sec.android.app.shealth,0.0,bad68502-6749-4cbf-813e-9668f7996619,9c2fc978-74df-4162-8c80-d239a391fac1,1.0,
0.0,2025-01-25 12:20:15.146,2024-08-23 05:34:31.067,0.0,1.0,6.0,EmOHuC/o0o,com.sec.android.app.shealth,0.0,445a5f82-f1a6-4d88-8a3e-ce89ece33d9b,53abb0bf-7f7c-4cf2-a06b-cbc7dde8fc76,0.0,
1.0,2025-03-03 15:28:31.848,2024-08-05 17:54:23.138,0.0,0.0,14.0,3QItrwNcp5,com.sec.android.app.shealth,0.0,c57ade29-036f-427a-bc18-0cb0fddc0291,0d233a25-2001-40b5-b073-ff4978704342,0.0,
0.0,2025-01-25 12:20:15.165,2024-08-06 09:38:26.640,0.0,0.0,1.0,EmOHuC/o0o,com.sec.android.app.shealth,0.0,c285e16b-57a3-4374-b4ba-f5a1580b87d7,d4f4d7b1-acc5-482c-88d1-2ad33a7fc622,3.0,
0.0,2025-01-25 12:20:15.201,2024-11-28 15:03:09.223,0.0,1.0,1.0,EmOHuC/o0o,com.sec.android.app.shealth,0.0,584ee232-48ac-4e64-b788-8821252e1b45,6870bb1a-b20b-47e3-b9a9-15ef9200355b,0.0,
4.0,2025-01-25 12:21:01.203,2024-08-13 06:36:11.964,2.0,0.0,7.0,EmOHuC/o0o,com.sec.android.app.shealth,0.0,1fd98769-f668-49c9-9cb3-1065801a6693,08cb9d20-6fe0-4ee0-b3d9-0e4198069843,0.0,
0.0,2025-01-25 12:21:01.216,2024-08-05 17:54:23.151,1.0,0.0,9.0,EmOHuC/o0o,com.sec.android.app.shealth,0.0,b866e6eb-4d79-4694-87ab-a31090a79ce2,fbeac5f4-38d2-47da-8663-a1fb69d814dd,0.0,
0.0,2025-01-25 12:23:22.911,2025-01-25 12:23:22.911,0.0,0.0,0.0,EmOHuC/o0o,com.sec.android.app.shealth,1.0,beb8ab6d-a9cb-474d-9e3f-65cfdd1d6b21,992fc742-c82a-4046-8b53-6afaaa6885ca,0.0,
